,NTB BH Equity,NTB BH Equity,NTB BH Equity,NTB BH Equity,NTB BH Equity
2021-03-08,32.396,32.396,32.396,32.396,700.0
2021-03-09,33.438,33.438,33.438,33.438,271.0
2021-03-10,33.438,33.438,33.438,33.438,271.0
2021-03-11,30.688,33.49,30.688,33.49,1875.0
2021-03-12,33.709,33.709,33.709,33.709,3464.0
2021-03-13,33.709,33.709,33.709,33.709,3464.0
2021-03-14,33.709,33.709,33.709,33.709,3464.0
2021-03-15,33.709,33.709,33.709,33.709,3464.0
2021-03-16,31.52,33.858,31.52,33.753,6406.0
2021-03-17,34.243,34.243,34.243,34.243,7957.0
2021-03-18,34.243,34.243,34.243,34.243,7957.0
2021-03-19,34.585,34.672,34.585,34.672,3206.0
2021-03-20,34.585,34.672,34.585,34.672,3206.0
2021-03-21,34.585,34.672,34.585,34.672,3206.0
2021-03-22,34.585,34.672,34.585,34.672,3206.0
2021-03-23,34.585,34.672,34.585,34.672,3206.0
2021-03-24,33.271,33.271,33.271,33.271,1194.0
2021-03-25,33.271,33.271,33.271,33.271,1194.0
2021-03-26,33.49,33.49,33.49,33.49,1109.0
2021-03-27,33.49,33.49,33.49,33.49,1109.0
2021-03-28,33.49,33.49,33.49,33.49,1109.0
2021-03-29,33.49,33.49,33.49,33.49,1109.0
2021-03-30,33.49,33.49,33.49,33.49,1109.0
2021-03-31,33.49,33.49,33.49,33.49,1109.0
2021-04-01,33.49,33.49,33.49,33.49,1109.0
2021-04-02,33.49,33.49,33.49,33.49,1109.0
2021-04-03,33.49,33.49,33.49,33.49,1109.0
2021-04-04,33.49,33.49,33.49,33.49,1109.0
2021-04-05,33.49,33.49,33.49,33.49,1109.0
2021-04-06,33.49,33.49,33.49,33.49,1109.0
2021-04-07,33.49,33.49,33.49,33.49,1109.0
2021-04-08,33.49,33.49,33.49,33.49,1109.0
2021-04-09,33.49,33.49,33.49,33.49,1109.0
2021-04-10,33.49,33.49,33.49,33.49,1109.0
2021-04-11,33.49,33.49,33.49,33.49,1109.0
2021-04-12,33.49,33.49,33.49,33.49,1109.0
2021-04-13,33.49,33.49,33.49,33.49,1109.0
2021-04-14,33.49,33.49,33.49,33.49,1109.0
2021-04-15,33.49,33.49,33.49,33.49,1109.0
2021-04-16,33.49,33.49,33.49,33.49,1109.0
2021-04-17,33.49,33.49,33.49,33.49,1109.0
2021-04-18,33.49,33.49,33.49,33.49,1109.0
2021-04-19,33.271,33.271,33.271,33.271,300.0
2021-04-20,33.271,33.271,33.271,33.271,300.0
2021-04-21,33.271,33.271,33.271,33.271,300.0
2021-04-22,33.271,33.271,33.271,33.271,300.0
2021-04-23,33.271,33.271,33.271,33.271,300.0
2021-04-24,33.271,33.271,33.271,33.271,300.0
2021-04-25,33.271,33.271,33.271,33.271,300.0
2021-04-26,33.271,33.271,33.271,33.271,2700.0
2021-04-27,33.49,33.49,33.49,33.49,200.0
2021-04-28,33.49,33.49,33.49,33.49,200.0
2021-04-29,33.49,33.49,33.49,33.49,200.0
2021-04-30,33.49,33.49,33.49,33.49,200.0
2021-05-01,33.49,33.49,33.49,33.49,200.0
2021-05-02,33.49,33.49,33.49,33.49,200.0
2021-05-03,33.49,33.49,33.49,33.49,200.0
2021-05-04,33.49,33.49,33.49,33.49,200.0
2021-05-05,33.49,33.49,33.49,33.49,1026.0
2021-05-06,33.49,33.49,33.49,33.49,1026.0
2021-05-07,34.541,34.585,34.541,34.585,4000.0
2021-05-08,34.541,34.585,34.541,34.585,4000.0
2021-05-09,34.541,34.585,34.541,34.585,4000.0
2021-05-10,34.672,35.022,34.672,35.022,1156.0
2021-05-11,34.672,35.022,34.672,35.022,1156.0
2021-05-12,34.672,35.022,34.672,35.022,1156.0
2021-05-13,34.527,34.527,34.527,34.527,400.0
2021-05-14,34.527,34.527,34.527,34.527,400.0
2021-05-15,34.527,34.527,34.527,34.527,400.0
2021-05-16,34.527,34.527,34.527,34.527,400.0
2021-05-17,34.527,34.527,34.527,34.527,400.0
2021-05-18,34.527,34.527,34.527,34.527,400.0
2021-05-19,34.084,34.084,34.084,34.084,1113.0
2021-05-20,34.084,34.084,34.084,34.084,1113.0
2021-05-21,34.084,34.084,34.084,34.084,1113.0
2021-05-22,34.084,34.084,34.084,34.084,1113.0
2021-05-23,34.084,34.084,34.084,34.084,1113.0
2021-05-24,34.084,34.084,34.084,34.084,1113.0
2021-05-25,34.527,34.527,34.527,34.527,500.0
2021-05-26,32.977,32.977,32.977,32.977,204.0
2021-05-27,32.977,32.977,32.977,32.977,276.0
2021-05-28,32.977,32.977,32.977,32.977,276.0
2021-05-29,32.977,32.977,32.977,32.977,276.0
2021-05-30,32.977,32.977,32.977,32.977,276.0
2021-05-31,32.977,32.977,32.977,32.977,276.0
2021-06-01,32.977,32.977,32.977,32.977,276.0
2021-06-02,32.977,32.977,32.977,32.977,276.0
2021-06-03,32.977,32.977,32.977,32.977,276.0
2021-06-04,32.977,32.977,32.977,32.977,276.0
2021-06-05,32.977,32.977,32.977,32.977,276.0
2021-06-06,32.977,32.977,32.977,32.977,276.0
2021-06-07,32.977,32.977,32.977,32.977,276.0
2021-06-08,33.199,33.199,33.199,33.199,1350.0
2021-06-09,33.199,33.199,33.199,33.199,30.0
2021-06-10,33.199,33.199,33.199,33.199,30.0
2021-06-11,33.199,33.199,33.199,33.199,30.0
2021-06-12,33.199,33.199,33.199,33.199,30.0
2021-06-13,33.199,33.199,33.199,33.199,30.0
2021-06-14,33.199,33.199,33.199,33.199,30.0
2021-06-15,33.022,33.022,32.986,32.986,2490.0
2021-06-16,33.022,33.022,32.986,32.986,2490.0
2021-06-17,33.022,33.022,32.986,32.986,2490.0
2021-06-18,33.022,33.022,32.986,32.986,2490.0
2021-06-19,33.022,33.022,32.986,32.986,2490.0
2021-06-20,33.022,33.022,32.986,32.986,2490.0
2021-06-21,33.022,33.022,32.986,32.986,2490.0
2021-06-22,33.022,33.022,32.986,32.986,2490.0
2021-06-23,33.022,33.022,32.986,32.986,2490.0
2021-06-24,33.022,33.022,32.986,32.986,2490.0
2021-06-25,33.022,33.022,32.986,32.986,2490.0
2021-06-26,33.022,33.022,32.986,32.986,2490.0
2021-06-27,33.022,33.022,32.986,32.986,2490.0
2021-06-28,33.022,33.022,32.986,32.986,2490.0
2021-06-29,33.022,33.022,32.986,32.986,2490.0
2021-06-30,33.022,33.022,32.986,32.986,2490.0
2021-07-01,33.022,33.022,32.986,32.986,2490.0
2021-07-02,33.022,33.022,32.986,32.986,2490.0
2021-07-03,33.022,33.022,32.986,32.986,2490.0
2021-07-04,33.022,33.022,32.986,32.986,2490.0
2021-07-05,33.022,33.022,32.986,32.986,2490.0
2021-07-06,33.022,33.022,32.986,32.986,2490.0
2021-07-07,33.022,33.022,32.986,32.986,2490.0
2021-07-08,33.022,33.022,32.986,32.986,2490.0
2021-07-09,33.022,33.022,32.986,32.986,2490.0
2021-07-10,33.022,33.022,32.986,32.986,2490.0
2021-07-11,33.022,33.022,32.986,32.986,2490.0
2021-07-12,33.022,33.022,32.986,32.986,2490.0
2021-07-13,31.871,31.871,31.871,31.871,722.0
2021-07-14,31.871,31.871,31.871,31.871,722.0
2021-07-15,31.871,31.871,31.871,31.871,722.0
2021-07-16,31.871,31.871,31.871,31.871,722.0
2021-07-17,31.871,31.871,31.871,31.871,722.0
2021-07-18,31.871,31.871,31.871,31.871,722.0
2021-07-19,31.871,31.871,31.871,31.871,50.0
2021-07-20,31.871,31.871,31.871,31.871,50.0
2021-07-21,31.871,31.871,31.871,31.871,50.0
2021-07-22,31.871,31.871,31.871,31.871,50.0
2021-07-23,31.871,31.871,31.871,31.871,50.0
2021-07-24,31.871,31.871,31.871,31.871,50.0
2021-07-25,31.871,31.871,31.871,31.871,50.0
2021-07-26,31.871,31.871,31.871,31.871,50.0
2021-07-27,31.871,31.871,31.871,31.871,50.0
2021-07-28,31.871,31.871,31.871,31.871,50.0
2021-07-29,31.871,31.871,31.871,31.871,50.0
2021-07-30,31.871,31.871,31.871,31.871,50.0
2021-07-31,31.871,31.871,31.871,31.871,50.0
2021-08-01,31.871,31.871,31.871,31.871,50.0
2021-08-02,32.313,32.313,32.313,32.313,200.0
2021-08-03,32.313,32.313,32.313,32.313,18.0
2021-08-04,32.313,32.313,32.313,32.313,18.0
2021-08-05,32.313,32.313,32.313,32.313,28.0
2021-08-06,32.313,32.313,32.313,32.313,28.0
2021-08-07,32.313,32.313,32.313,32.313,28.0
2021-08-08,32.313,32.313,32.313,32.313,28.0
2021-08-09,32.313,32.313,32.313,32.313,28.0
2021-08-10,32.313,32.313,32.313,32.313,28.0
2021-08-11,32.313,32.313,32.313,32.313,28.0
2021-08-12,32.313,32.313,32.313,32.313,43.0
2021-08-13,32.313,32.313,32.313,32.313,43.0
2021-08-14,32.313,32.313,32.313,32.313,43.0
2021-08-15,32.313,32.313,32.313,32.313,43.0
2021-08-16,32.313,32.313,32.313,32.313,51.0
2021-08-17,32.313,32.313,32.313,32.313,51.0
2021-08-18,32.313,32.313,32.313,32.313,51.0
2021-08-19,32.313,32.313,32.313,32.313,51.0
2021-08-20,32.313,32.313,32.313,32.313,51.0
2021-08-21,32.313,32.313,32.313,32.313,51.0
2021-08-22,32.313,32.313,32.313,32.313,51.0
2021-08-23,32.313,32.313,32.313,32.313,51.0
2021-08-24,32.313,32.313,32.313,32.313,51.0
2021-08-25,33.156,33.156,33.156,33.156,500.0
2021-08-26,33.156,33.156,33.156,33.156,500.0
2021-08-27,33.156,33.156,33.156,33.156,500.0
2021-08-28,33.156,33.156,33.156,33.156,500.0
2021-08-29,33.156,33.156,33.156,33.156,500.0
2021-08-30,33.156,33.156,33.156,33.156,500.0
2021-08-31,33.156,33.156,33.156,33.156,500.0
2021-09-01,32.708,32.708,32.708,32.708,106.0
2021-09-02,32.708,32.708,32.708,32.708,106.0
2021-09-03,32.708,32.708,32.708,32.708,106.0
2021-09-04,32.708,32.708,32.708,32.708,106.0
2021-09-05,32.708,32.708,32.708,32.708,106.0
2021-09-06,32.708,32.708,32.708,32.708,106.0
2021-09-07,32.708,32.708,32.708,32.708,106.0
2021-09-08,32.708,32.708,32.708,32.708,106.0
2021-09-09,32.708,32.708,32.708,32.708,106.0
2021-09-10,32.708,32.708,32.708,32.708,100.0
2021-09-11,32.708,32.708,32.708,32.708,100.0
2021-09-12,32.708,32.708,32.708,32.708,100.0
2021-09-13,32.708,32.708,32.708,32.708,800.0
2021-09-14,32.708,32.708,32.708,32.708,800.0
2021-09-15,32.708,32.708,32.708,32.708,800.0
2021-09-16,32.708,32.708,32.708,32.708,1146.0
2021-09-17,32.708,32.708,32.708,32.708,1146.0
2021-09-18,32.708,32.708,32.708,32.708,1146.0
2021-09-19,32.708,32.708,32.708,32.708,1146.0
2021-09-20,32.708,32.708,32.708,32.708,1146.0
2021-09-21,32.484,32.484,32.484,32.484,3810.0
2021-09-22,32.484,32.484,32.484,32.484,100.0
2021-09-23,32.708,32.708,32.708,32.708,1100.0
2021-09-24,32.708,32.708,32.708,32.708,1100.0
2021-09-25,32.708,32.708,32.708,32.708,1100.0
2021-09-26,32.708,32.708,32.708,32.708,1100.0
2021-09-27,32.708,32.708,32.708,32.708,1100.0
2021-09-28,32.708,32.708,32.708,32.708,1100.0
2021-09-29,32.708,32.708,32.708,32.708,1100.0
2021-09-30,32.708,32.708,32.708,32.708,1100.0
2021-10-01,32.708,32.708,32.708,32.708,1100.0
2021-10-02,32.708,32.708,32.708,32.708,1100.0
2021-10-03,32.708,32.708,32.708,32.708,1100.0
2021-10-04,32.26,32.26,32.26,32.26,1198.0
2021-10-05,32.26,32.708,32.26,32.708,1689.0
2021-10-06,32.26,32.708,32.26,32.708,1689.0
2021-10-07,32.932,32.932,32.932,32.932,5646.0
2021-10-08,32.932,32.932,32.932,32.932,5646.0
2021-10-09,32.932,32.932,32.932,32.932,5646.0
2021-10-10,32.932,32.932,32.932,32.932,5646.0
2021-10-11,32.932,32.932,32.932,32.932,7274.0
2021-10-12,32.932,32.932,32.932,32.932,7274.0
2021-10-13,32.708,32.708,32.708,32.708,2000.0
2021-10-14,32.708,32.708,32.708,32.708,2000.0
2021-10-15,32.708,32.708,32.708,32.708,2000.0
2021-10-16,32.708,32.708,32.708,32.708,2000.0
2021-10-17,32.708,32.708,32.708,32.708,2000.0
2021-10-18,32.708,32.708,32.708,32.708,2000.0
2021-10-19,34.052,34.052,34.052,34.052,15000.0
2021-10-20,34.052,34.052,34.052,34.052,12236.0
2021-10-21,34.948,34.948,34.948,34.948,163.0
2021-10-22,34.948,34.948,34.948,34.948,163.0
2021-10-23,34.948,34.948,34.948,34.948,163.0
2021-10-24,34.948,34.948,34.948,34.948,163.0
2021-10-25,34.948,34.948,34.948,34.948,163.0
2021-10-26,34.948,34.948,34.948,34.948,163.0
2021-10-27,34.948,34.948,34.948,34.948,163.0
2021-10-28,34.948,34.948,34.948,34.948,163.0
2021-10-29,34.948,34.948,34.948,34.948,163.0
2021-10-30,34.948,34.948,34.948,34.948,163.0
2021-10-31,34.948,34.948,34.948,34.948,163.0
2021-11-01,34.948,34.948,34.948,34.948,163.0
2021-11-02,34.948,34.948,34.948,34.948,163.0
2021-11-03,33.156,33.156,33.156,33.156,4905.0
2021-11-04,33.156,33.156,33.156,33.156,4905.0
2021-11-05,34.5,34.5,34.5,34.5,5286.0
2021-11-06,34.5,34.5,34.5,34.5,5286.0
2021-11-07,34.5,34.5,34.5,34.5,5286.0
2021-11-08,34.5,34.5,34.5,34.5,5286.0
2021-11-09,34.5,34.5,34.5,34.5,5286.0
2021-11-10,35.352,35.352,35.352,35.352,119.0
2021-11-11,35.352,35.352,35.352,35.352,119.0
2021-11-12,33.992,35.805,33.992,35.805,918.0
2021-11-13,33.992,35.805,33.992,35.805,918.0
2021-11-14,33.992,35.805,33.992,35.805,918.0
2021-11-15,33.992,35.805,33.992,35.805,918.0
2021-11-16,33.992,35.805,33.992,35.805,918.0
2021-11-17,33.992,34.808,33.992,34.808,4753.0
2021-11-18,33.992,34.808,33.992,34.808,4753.0
2021-11-19,33.992,34.808,33.992,34.808,4753.0
2021-11-20,33.992,34.808,33.992,34.808,4753.0
2021-11-21,33.992,34.808,33.992,34.808,4753.0
2021-11-22,35.352,35.624,35.352,35.624,3350.0
2021-11-23,35.352,35.624,35.352,35.624,3350.0
2021-11-24,35.352,35.624,35.352,35.624,3350.0
2021-11-25,35.352,35.624,35.352,35.624,3350.0
2021-11-26,35.352,35.624,35.352,35.624,3350.0
2021-11-27,35.352,35.624,35.352,35.624,3350.0
2021-11-28,35.352,35.624,35.352,35.624,3350.0
2021-11-29,35.352,35.624,35.352,35.624,3350.0
2021-11-30,35.352,35.624,35.352,35.624,3350.0
2021-12-01,35.352,35.624,35.352,35.624,3350.0
2021-12-02,34.446,34.446,34.446,34.446,183.0
2021-12-03,34.446,34.446,34.446,34.446,183.0
2021-12-04,34.446,34.446,34.446,34.446,183.0
2021-12-05,34.446,34.446,34.446,34.446,183.0
2021-12-06,34.446,34.446,34.446,34.446,183.0
2021-12-07,34.446,34.446,34.446,34.446,183.0
2021-12-08,34.446,34.446,34.446,34.446,183.0
2021-12-09,34.446,34.446,34.446,34.446,183.0
2021-12-10,34.446,34.446,34.446,34.446,183.0
2021-12-11,34.446,34.446,34.446,34.446,183.0
2021-12-12,34.446,34.446,34.446,34.446,183.0
2021-12-13,34.446,34.446,34.446,34.446,183.0
2021-12-14,32.633,32.633,32.633,32.633,355.0
2021-12-15,32.633,32.633,32.633,32.633,355.0
2021-12-16,32.633,32.633,32.633,32.633,355.0
2021-12-17,33.539,33.539,33.539,33.539,299.0
2021-12-18,33.539,33.539,33.539,33.539,299.0
2021-12-19,33.539,33.539,33.539,33.539,299.0
2021-12-20,33.539,33.539,33.539,33.539,299.0
2021-12-21,33.539,33.539,33.539,33.539,299.0
2021-12-22,33.539,33.539,33.539,33.539,299.0
2021-12-23,33.539,33.539,33.539,33.539,299.0
2021-12-24,33.539,33.539,33.539,33.539,299.0
2021-12-25,33.539,33.539,33.539,33.539,299.0
2021-12-26,33.539,33.539,33.539,33.539,299.0
2021-12-27,33.539,33.539,33.539,33.539,299.0
2021-12-28,33.539,33.539,33.539,33.539,299.0
2021-12-29,33.539,33.539,33.539,33.539,299.0
2021-12-30,33.539,33.539,33.539,33.539,1000.0
2021-12-31,33.539,33.539,33.539,33.539,1000.0
2022-01-01,33.539,33.539,33.539,33.539,1000.0
2022-01-02,33.539,33.539,33.539,33.539,1000.0
2022-01-03,33.539,33.539,33.539,33.539,1000.0
2022-01-04,33.539,33.539,33.539,33.539,1000.0
2022-01-05,33.539,33.539,33.539,33.539,1000.0
2022-01-06,33.539,33.539,33.539,33.539,1000.0
2022-01-07,33.539,33.539,33.539,33.539,1000.0
2022-01-08,33.539,33.539,33.539,33.539,1000.0
2022-01-09,33.539,33.539,33.539,33.539,1000.0
2022-01-10,35.261,35.261,35.261,35.261,500.0
2022-01-11,35.261,35.805,35.261,35.805,3300.0
2022-01-12,36.258,36.712,36.258,36.712,6300.0
2022-01-13,36.258,36.712,36.258,36.712,6300.0
2022-01-14,36.258,36.712,36.258,36.712,6300.0
2022-01-15,36.258,36.712,36.258,36.712,6300.0
2022-01-16,36.258,36.712,36.258,36.712,6300.0
2022-01-17,36.258,36.258,36.258,36.258,488.0
2022-01-18,36.258,36.258,36.258,36.258,488.0
2022-01-19,36.258,36.258,36.258,36.258,488.0
2022-01-20,36.258,36.258,36.258,36.258,488.0
2022-01-21,36.258,36.258,36.258,36.258,488.0
2022-01-22,36.258,36.258,36.258,36.258,488.0
2022-01-23,36.258,36.258,36.258,36.258,488.0
2022-01-24,36.258,36.258,36.258,36.258,488.0
2022-01-25,36.258,36.258,36.258,36.258,488.0
2022-01-26,36.258,36.258,36.258,36.258,488.0
2022-01-27,36.258,36.258,36.258,36.258,488.0
2022-01-28,36.258,36.258,36.258,36.258,488.0
2022-01-29,36.258,36.258,36.258,36.258,488.0
2022-01-30,36.258,36.258,36.258,36.258,488.0
2022-01-31,36.258,36.258,36.258,36.258,488.0
2022-02-01,36.258,36.258,36.258,36.258,488.0
2022-02-02,36.258,36.258,36.258,36.258,488.0
2022-02-03,36.258,36.258,36.258,36.258,488.0
2022-02-04,33.992,33.992,33.992,33.992,439.0
2022-02-05,33.992,33.992,33.992,33.992,439.0
2022-02-06,33.992,33.992,33.992,33.992,439.0
2022-02-07,33.992,33.992,33.992,33.992,439.0
2022-02-08,33.992,33.992,33.992,33.992,439.0
2022-02-09,34.446,34.446,34.446,34.446,183.0
2022-02-10,34.446,34.446,34.446,34.446,183.0
2022-02-11,34.446,34.446,34.446,34.446,183.0
2022-02-12,34.446,34.446,34.446,34.446,183.0
2022-02-13,34.446,34.446,34.446,34.446,183.0
2022-02-14,34.446,34.446,34.446,34.446,183.0
2022-02-15,35.805,35.805,35.805,35.805,1572.0
2022-02-16,35.805,35.805,35.805,35.805,1572.0
2022-02-17,36.485,36.485,36.485,36.485,578.0
2022-02-18,36.485,36.485,36.485,36.485,578.0
2022-02-19,36.485,36.485,36.485,36.485,578.0
2022-02-20,36.485,36.485,36.485,36.485,578.0
2022-02-21,36.485,36.485,36.485,36.485,578.0
2022-02-22,36.258,36.258,36.258,36.258,4332.0
2022-02-23,36.258,36.258,36.258,36.258,4332.0
2022-02-24,36.258,36.258,36.258,36.258,4332.0
2022-02-25,36.258,36.258,36.258,36.258,4332.0
2022-02-26,36.258,36.258,36.258,36.258,4332.0
2022-02-27,36.258,36.258,36.258,36.258,4332.0
2022-02-28,36.258,36.258,36.258,36.258,4332.0
2022-03-01,34.829,34.829,34.829,34.829,800.0
2022-03-02,34.829,34.829,34.829,34.829,800.0
2022-03-03,34.829,34.829,34.829,34.829,800.0
2022-03-04,34.829,34.829,34.829,34.829,800.0
2022-03-05,34.829,34.829,34.829,34.829,800.0
2022-03-06,34.829,34.829,34.829,34.829,800.0
2022-03-07,34.829,34.829,34.829,34.829,800.0
2022-03-08,34.829,34.829,34.829,34.829,800.0
2022-03-09,32.308,32.308,32.308,32.308,318.0
2022-03-10,32.308,32.308,32.308,32.308,318.0
2022-03-11,32.308,32.308,32.308,32.308,318.0
2022-03-12,32.308,32.308,32.308,32.308,318.0
2022-03-13,32.308,32.308,32.308,32.308,318.0
2022-03-14,32.308,32.308,32.308,32.308,318.0
2022-03-15,32.308,32.308,32.308,32.308,318.0
2022-03-16,32.308,32.308,32.308,32.308,318.0
2022-03-17,32.308,32.308,32.308,32.308,318.0
2022-03-18,32.308,32.308,32.308,32.308,318.0
2022-03-19,32.308,32.308,32.308,32.308,318.0
2022-03-20,32.308,32.308,32.308,32.308,318.0
2022-03-21,32.308,32.308,32.308,32.308,318.0
2022-03-22,32.308,32.308,32.308,32.308,318.0
2022-03-23,32.308,32.308,32.308,32.308,318.0
2022-03-24,32.308,32.308,32.308,32.308,318.0
2022-03-25,33.454,33.912,33.454,33.912,5687.0
2022-03-26,33.454,33.912,33.454,33.912,5687.0
2022-03-27,33.454,33.912,33.454,33.912,5687.0
2022-03-28,33.454,33.912,33.454,33.912,5687.0
2022-03-29,33.454,33.912,33.454,33.912,5687.0
2022-03-30,33.454,33.912,33.454,33.912,5687.0
2022-03-31,32.079,32.079,32.079,32.079,163.0
2022-04-01,32.079,32.079,32.079,32.079,163.0
2022-04-02,32.079,32.079,32.079,32.079,163.0
2022-04-03,32.079,32.079,32.079,32.079,163.0
2022-04-04,32.079,32.079,32.079,32.079,163.0
2022-04-05,32.354,32.537,32.308,32.537,1450.0
2022-04-06,32.308,32.308,32.079,32.079,300.0
2022-04-07,32.308,32.308,32.079,32.079,300.0
2022-04-08,32.308,32.308,32.079,32.079,300.0
2022-04-09,32.308,32.308,32.079,32.079,300.0
2022-04-10,32.308,32.308,32.079,32.079,300.0
2022-04-11,32.308,32.308,32.079,32.079,300.0
2022-04-12,32.308,32.308,32.079,32.079,300.0
2022-04-13,32.308,32.308,32.079,32.079,300.0
2022-04-14,32.308,32.308,32.079,32.079,300.0
2022-04-15,32.308,32.308,32.079,32.079,300.0
2022-04-16,32.308,32.308,32.079,32.079,300.0
2022-04-17,32.308,32.308,32.079,32.079,300.0
2022-04-18,32.308,32.308,32.079,32.079,300.0
2022-04-19,32.308,32.308,32.079,32.079,300.0
2022-04-20,32.308,32.308,32.079,32.079,300.0
2022-04-21,32.308,32.308,32.079,32.079,300.0
2022-04-22,32.308,32.308,32.079,32.079,300.0
2022-04-23,32.308,32.308,32.079,32.079,300.0
2022-04-24,32.308,32.308,32.079,32.079,300.0
2022-04-25,29.971,29.971,29.925,29.925,1690.0
2022-04-26,29.971,29.971,29.925,29.925,1690.0
2022-04-27,29.788,29.788,29.788,29.788,500.0
2022-04-28,29.788,29.788,29.788,29.788,500.0
2022-04-29,29.788,29.788,29.788,29.788,500.0
2022-04-30,29.788,29.788,29.788,29.788,500.0
2022-05-01,29.788,29.788,29.788,29.788,500.0
2022-05-02,29.788,29.788,29.788,29.788,100.0
2022-05-03,29.788,30.246,29.788,30.246,2079.0
2022-05-04,29.788,30.246,29.788,30.246,2079.0
2022-05-05,29.788,30.246,29.788,30.246,2079.0
2022-05-06,29.788,30.246,29.788,30.246,2079.0
2022-05-07,29.788,30.246,29.788,30.246,2079.0
2022-05-08,29.788,30.246,29.788,30.246,2079.0
2022-05-09,29.788,30.246,29.788,30.246,2079.0
2022-05-10,29.788,30.246,29.788,30.246,2079.0
2022-05-11,29.788,30.246,29.788,30.246,2079.0
2022-05-12,29.788,30.246,29.788,30.246,2079.0
2022-05-13,29.788,30.246,29.788,30.246,2079.0
2022-05-14,29.788,30.246,29.788,30.246,2079.0
2022-05-15,29.788,30.246,29.788,30.246,2079.0
2022-05-16,29.788,30.246,29.788,30.246,2079.0
2022-05-17,29.788,30.246,29.788,30.246,2079.0
2022-05-18,27.725,27.725,27.496,27.496,8650.0
2022-05-19,27.725,27.725,27.496,27.496,8650.0
2022-05-20,27.725,27.725,27.496,27.496,8650.0
2022-05-21,27.725,27.725,27.496,27.496,8650.0
2022-05-22,27.725,27.725,27.496,27.496,8650.0
2022-05-23,27.725,27.725,27.496,27.496,8650.0
2022-05-24,27.725,27.725,27.496,27.496,8650.0
2022-05-25,27.725,27.725,27.496,27.496,8650.0
2022-05-26,27.725,27.725,27.496,27.496,8650.0
2022-05-27,27.725,27.725,27.496,27.496,8650.0
2022-05-28,27.725,27.725,27.496,27.496,8650.0
2022-05-29,27.725,27.725,27.496,27.496,8650.0
2022-05-30,27.725,27.725,27.496,27.496,8650.0
2022-05-31,27.725,27.725,27.496,27.496,8650.0
2022-06-01,27.725,27.725,27.496,27.496,8650.0
2022-06-02,27.725,27.725,27.496,27.496,8650.0
2022-06-03,27.725,27.725,27.496,27.496,8650.0
2022-06-04,27.725,27.725,27.496,27.496,8650.0
2022-06-05,27.725,27.725,27.496,27.496,8650.0
2022-06-06,27.725,27.725,27.496,27.496,8650.0
2022-06-07,28.871,28.871,28.413,28.413,2427.0
2022-06-08,28.871,28.871,28.413,28.413,53.0
2022-06-09,28.871,28.871,28.413,28.413,53.0
2022-06-10,28.871,28.871,28.413,28.413,53.0
2022-06-11,28.871,28.871,28.413,28.413,53.0
2022-06-12,28.871,28.871,28.413,28.413,53.0
2022-06-13,28.871,28.871,28.413,28.413,53.0
2022-06-14,27.496,27.496,27.451,27.451,1400.0
2022-06-15,27.038,27.038,27.038,27.038,2412.0
2022-06-16,27.038,27.038,27.038,27.038,2412.0
2022-06-17,27.038,27.038,27.038,27.038,2412.0
2022-06-18,27.038,27.038,27.038,27.038,2412.0
2022-06-19,27.038,27.038,27.038,27.038,2412.0
2022-06-20,27.038,27.038,27.038,27.038,2412.0
2022-06-21,27.496,27.496,27.496,27.496,243.0
2022-06-22,27.496,27.496,27.496,27.496,243.0
2022-06-23,27.496,27.496,27.496,27.496,243.0
2022-06-24,27.771,27.771,27.771,27.771,1486.0
2022-06-25,27.771,27.771,27.771,27.771,1486.0
2022-06-26,27.771,27.771,27.771,27.771,1486.0
2022-06-27,27.771,27.771,27.771,27.771,1486.0
2022-06-28,27.771,27.771,27.771,27.771,1486.0
2022-06-29,27.771,27.771,27.771,27.771,1486.0
2022-06-30,27.771,27.771,27.771,27.771,1486.0
2022-07-01,27.771,27.771,27.771,27.771,1486.0
2022-07-02,27.771,27.771,27.771,27.771,1486.0
2022-07-03,27.771,27.771,27.771,27.771,1486.0
2022-07-04,27.771,27.771,27.771,27.771,1486.0
2022-07-05,27.542,27.542,27.496,27.496,2000.0
2022-07-06,27.542,27.542,27.496,27.496,2000.0
2022-07-07,27.542,27.542,27.496,27.496,2000.0
2022-07-08,27.542,27.542,27.496,27.496,2000.0
2022-07-09,27.542,27.542,27.496,27.496,2000.0
2022-07-10,27.542,27.542,27.496,27.496,2000.0
2022-07-11,27.542,27.542,27.496,27.496,2000.0
2022-07-12,27.542,27.542,27.496,27.496,2000.0
2022-07-13,27.542,27.542,27.496,27.496,2000.0
2022-07-14,27.542,27.542,27.496,27.496,2000.0
2022-07-15,27.542,27.542,27.496,27.496,2000.0
2022-07-16,27.542,27.542,27.496,27.496,2000.0
2022-07-17,27.542,27.542,27.496,27.496,2000.0
2022-07-18,27.542,27.542,27.496,27.496,2000.0
2022-07-19,27.542,27.542,27.496,27.496,2000.0
2022-07-20,27.542,27.542,27.496,27.496,2000.0
2022-07-21,27.542,27.542,27.496,27.496,2000.0
2022-07-22,27.542,27.542,27.496,27.496,2000.0
2022-07-23,27.542,27.542,27.496,27.496,2000.0
2022-07-24,27.542,27.542,27.496,27.496,2000.0
2022-07-25,27.542,27.542,27.496,27.496,2000.0
2022-07-26,27.542,27.542,27.496,27.496,2000.0
2022-07-27,27.542,27.542,27.496,27.496,2000.0
