,JM SS Equity,JM SS Equity,JM SS Equity,JM SS Equity,JM SS Equity
2020-08-03,214.304,215.298,210.164,215.132,123552.0
2020-08-04,215.298,215.629,211.655,214.304,192784.0
2020-08-05,214.304,218.942,213.642,218.942,158855.0
2020-08-06,218.942,219.687,215.132,215.298,165934.0
2020-08-07,214.636,219.77,213.642,217.12,140579.0
2020-08-08,214.636,219.77,213.642,217.12,140579.0
2020-08-09,214.636,219.77,213.642,217.12,140579.0
2020-08-10,217.12,224.821,216.789,222.254,431072.0
2020-08-11,222.254,225.152,220.432,223.662,272256.0
2020-08-12,223.579,223.744,219.935,220.515,225979.0
2020-08-13,221.095,224.49,220.018,221.757,130974.0
2020-08-14,220.266,222.088,217.285,221.177,158971.0
2020-08-15,220.266,222.088,217.285,221.177,158971.0
2020-08-16,220.266,222.088,217.285,221.177,158971.0
2020-08-17,221.343,223.744,220.184,221.674,149663.0
2020-08-18,221.674,222.585,219.77,220.598,426899.0
2020-08-19,219.438,224.407,218.776,224.407,374687.0
2020-08-20,221.674,224.241,218.942,223.827,106589.0
2020-08-21,223.827,226.146,218.693,221.426,178633.0
2020-08-22,223.827,226.146,218.693,221.426,178633.0
2020-08-23,223.827,226.146,218.693,221.426,178633.0
2020-08-24,222.254,224.241,220.184,221.426,107515.0
2020-08-25,221.426,223.827,218.776,219.935,202765.0
2020-08-26,220.266,223.165,219.107,221.095,120993.0
2020-08-27,219.024,220.349,217.451,217.699,84633.0
2020-08-28,218.362,219.19,216.457,218.279,98173.0
2020-08-29,218.362,219.19,216.457,218.279,98173.0
2020-08-30,218.362,219.19,216.457,218.279,98173.0
2020-08-31,218.61,222.254,218.279,218.693,202248.0
2020-09-01,218.693,218.693,211.655,215.546,372526.0
2020-09-02,216.292,218.859,213.476,215.298,742148.0
2020-09-03,215.795,219.356,214.553,215.132,253885.0
2020-09-04,214.056,218.859,210.909,212.234,678861.0
2020-09-05,214.056,218.859,210.909,212.234,678861.0
2020-09-06,214.056,218.859,210.909,212.234,678861.0
2020-09-07,216.292,220.681,214.636,216.623,280230.0
2020-09-08,216.954,218.942,212.897,217.534,273145.0
2020-09-09,216.789,219.852,215.795,219.356,244557.0
2020-09-10,220.184,226.477,219.356,223.744,255032.0
2020-09-11,223.744,231.445,223.744,227.968,254920.0
2020-09-12,223.744,231.445,223.744,227.968,254920.0
2020-09-13,223.744,231.445,223.744,227.968,254920.0
2020-09-14,230.866,233.516,230.038,231.197,173651.0
2020-09-15,230.617,234.344,230.286,233.764,139526.0
2020-09-16,233.764,238.484,232.605,238.318,179093.0
2020-09-17,237.656,243.038,236.083,238.898,458736.0
2020-09-18,238.898,240.968,234.261,234.758,232041.0
2020-09-19,238.898,240.968,234.261,234.758,232041.0
2020-09-20,238.898,240.968,234.261,234.758,232041.0
2020-09-21,234.758,234.758,225.401,227.057,284415.0
2020-09-22,227.719,231.363,225.649,227.885,175393.0
2020-09-23,230.783,230.783,226.229,226.643,171443.0
2020-09-24,224.49,230.286,221.923,228.382,230852.0
2020-09-25,228.382,230.369,227.471,229.21,198690.0
2020-09-26,228.382,230.369,227.471,229.21,198690.0
2020-09-27,228.382,230.369,227.471,229.21,198690.0
2020-09-28,230.7,232.936,229.541,230.617,174860.0
2020-09-29,230.617,232.025,228.299,229.044,194808.0
2020-09-30,226.891,232.605,225.732,230.866,222760.0
2020-10-01,230.866,233.516,229.21,230.286,168095.0
2020-10-02,229.375,229.375,223.827,225.566,172059.0
2020-10-03,229.375,229.375,223.827,225.566,172059.0
2020-10-04,229.375,229.375,223.827,225.566,172059.0
2020-10-05,225.483,232.77,225.483,230.203,252383.0
2020-10-06,230.203,235.751,230.203,234.261,189562.0
2020-10-07,224.821,228.133,221.095,225.98,759442.0
2020-10-08,225.235,232.439,225.235,231.445,303766.0
2020-10-09,231.363,235.503,230.038,231.031,264128.0
2020-10-10,231.363,235.503,230.038,231.031,264128.0
2020-10-11,231.363,235.503,230.038,231.031,264128.0
2020-10-12,230.617,232.688,229.541,232.273,107924.0
2020-10-13,232.191,234.758,228.63,230.866,187139.0
2020-10-14,230.286,234.84,230.286,232.356,114420.0
2020-10-15,229.375,233.184,227.553,228.961,133597.0
2020-10-16,229.789,232.439,226.063,227.636,145568.0
2020-10-17,229.789,232.439,226.063,227.636,145568.0
2020-10-18,229.789,232.439,226.063,227.636,145568.0
2020-10-19,227.719,232.025,227.139,231.859,140063.0
2020-10-20,231.197,233.516,227.636,232.688,148044.0
2020-10-21,233.35,233.516,224.904,225.318,223370.0
2020-10-22,228.547,233.681,222.005,228.547,418645.0
2020-10-23,225.98,230.452,221.591,230.452,277198.0
2020-10-24,225.98,230.452,221.591,230.452,277198.0
2020-10-25,225.98,230.452,221.591,230.452,277198.0
2020-10-26,230.452,231.859,215.629,217.285,280384.0
2020-10-27,216.954,220.266,211.158,220.266,280379.0
2020-10-28,219.024,219.024,209.584,211.489,316054.0
2020-10-29,209.998,213.393,207.431,209.667,272668.0
2020-10-30,207.349,213.311,207.1,213.311,78245.0
2020-10-31,207.349,213.311,207.1,213.311,78245.0
2020-11-01,207.349,213.311,207.1,213.311,78245.0
2020-11-02,212.814,216.54,210.826,216.54,191436.0
2020-11-03,216.54,221.426,216.126,219.273,265170.0
2020-11-04,219.356,228.05,216.706,226.974,309802.0
2020-11-05,227.057,233.019,227.057,229.955,369106.0
2020-11-06,229.955,235.172,227.388,232.522,162429.0
2020-11-07,229.955,235.172,227.388,232.522,162429.0
2020-11-08,229.955,235.172,227.388,232.522,162429.0
2020-11-09,235.255,242.873,234.426,238.981,237661.0
2020-11-10,238.484,245.44,237.49,240.554,223729.0
2020-11-11,240.471,243.701,238.65,240.471,130391.0
2020-11-12,238.65,241.051,237.49,238.318,174617.0
2020-11-13,238.153,239.478,236.0,236.911,165281.0
2020-11-14,238.153,239.478,236.0,236.911,165281.0
2020-11-15,238.153,239.478,236.0,236.911,165281.0
2020-11-16,236.828,239.064,235.751,237.325,158581.0
2020-11-17,237.325,238.484,233.598,234.426,119878.0
2020-11-18,234.344,236.745,232.853,236.662,199148.0
2020-11-19,236.248,236.497,234.758,235.337,67048.0
2020-11-20,234.758,236.497,232.439,235.42,165977.0
2020-11-21,234.758,236.497,232.439,235.42,165977.0
2020-11-22,234.758,236.497,232.439,235.42,165977.0
2020-11-23,235.42,239.56,235.172,236.414,158142.0
2020-11-24,237.895,238.149,233.239,234.424,178699.0
2020-11-25,234.34,236.71,231.207,231.8,129039.0
2020-11-26,233.239,236.964,233.154,234.17,137298.0
2020-11-27,236.117,236.117,231.969,232.562,97793.0
2020-11-28,236.117,236.117,231.969,232.562,97793.0
2020-11-29,236.117,236.117,231.969,232.562,97793.0
2020-11-30,233.662,234.678,230.699,232.392,246654.0
2020-12-01,232.9,234.678,231.122,234.086,187892.0
2020-12-02,233.408,236.71,232.308,232.816,106135.0
2020-12-03,233.324,234.932,231.207,233.408,91601.0
2020-12-04,234.424,236.625,232.562,233.916,171379.0
2020-12-05,234.424,236.625,232.562,233.916,171379.0
2020-12-06,234.424,236.625,232.562,233.916,171379.0
2020-12-07,232.816,234.255,229.091,233.239,128180.0
2020-12-08,234.424,236.541,231.8,235.779,125757.0
2020-12-09,236.117,240.012,235.779,236.371,257968.0
2020-12-10,236.879,241.451,233.662,240.435,260003.0
2020-12-11,239.758,246.446,233.07,245.176,240851.0
2020-12-12,239.758,246.446,233.07,245.176,240851.0
2020-12-13,239.758,246.446,233.07,245.176,240851.0
2020-12-14,245.43,248.055,239.25,240.943,241009.0
2020-12-15,240.858,244.329,237.557,239.927,301915.0
2020-12-16,238.657,240.35,235.186,236.202,352386.0
2020-12-17,236.795,238.657,234.848,236.625,166580.0
2020-12-18,240.435,240.435,235.44,236.202,162962.0
2020-12-19,240.435,240.435,235.44,236.202,162962.0
2020-12-20,240.435,240.435,235.44,236.202,162962.0
2020-12-21,233.662,235.101,228.921,234.763,150110.0
2020-12-22,233.154,238.319,232.816,235.948,103386.0
2020-12-23,236.033,240.774,236.033,240.774,89107.0
2020-12-24,236.033,240.774,236.033,240.774,89107.0
2020-12-25,236.033,240.774,236.033,240.774,89107.0
2020-12-26,236.033,240.774,236.033,240.774,89107.0
2020-12-27,236.033,240.774,236.033,240.774,89107.0
2020-12-28,241.959,244.922,238.996,242.213,133826.0
2020-12-29,244.075,246.7,242.806,246.192,114780.0
2020-12-30,246.192,247.885,244.668,246.023,100985.0
2020-12-31,246.192,247.885,244.668,246.023,100985.0
2021-01-01,246.192,247.885,244.668,246.023,100985.0
2021-01-02,246.192,247.885,244.668,246.023,100985.0
2021-01-03,246.192,247.885,244.668,246.023,100985.0
2021-01-04,246.869,248.562,242.636,245.091,163044.0
2021-01-05,245.091,246.869,242.975,242.975,80373.0
2021-01-06,245.091,246.869,242.975,242.975,80373.0
2021-01-07,248.055,250.594,244.414,248.055,295233.0
2021-01-08,250.171,258.214,250.171,257.79,232305.0
2021-01-09,250.171,258.214,250.171,257.79,232305.0
2021-01-10,250.171,258.214,250.171,257.79,232305.0
2021-01-11,258.044,258.976,252.288,252.541,109581.0
2021-01-12,252.541,254.573,244.837,245.515,228533.0
2021-01-13,245.515,248.901,245.176,247.377,178592.0
2021-01-14,246.277,248.139,243.821,245.261,206596.0
2021-01-15,245.261,245.684,243.229,244.668,100769.0
2021-01-16,245.261,245.684,243.229,244.668,100769.0
2021-01-17,245.261,245.684,243.229,244.668,100769.0
2021-01-18,245.599,248.478,245.515,247.885,172452.0
2021-01-19,247.885,254.404,247.885,250.933,108514.0
2021-01-20,252.541,253.473,250.594,253.473,95679.0
2021-01-21,255.674,258.129,254.065,256.013,163783.0
2021-01-22,256.436,256.69,252.118,254.235,109968.0
2021-01-23,256.436,256.69,252.118,254.235,109968.0
2021-01-24,256.436,256.69,252.118,254.235,109968.0
2021-01-25,260.5,264.902,257.028,258.129,342712.0
2021-01-26,258.552,260.415,254.235,255.589,122507.0
2021-01-27,257.96,260.669,248.901,250.086,229640.0
2021-01-28,250.086,254.235,247.039,251.695,423555.0
2021-01-29,249.24,251.78,242.636,247.801,513180.0
2021-01-30,249.24,251.78,242.636,247.801,513180.0
2021-01-31,249.24,251.78,242.636,247.801,513180.0
2021-02-01,250.002,253.727,248.393,251.018,239712.0
2021-02-02,253.134,262.87,251.441,262.447,288200.0
2021-02-03,270.32,273.368,258.214,258.214,636124.0
2021-02-04,262.447,264.225,254.573,259.06,275976.0
2021-02-05,262.193,262.193,250.679,252.288,284043.0
2021-02-06,262.193,262.193,250.679,252.288,284043.0
2021-02-07,262.193,262.193,250.679,252.288,284043.0
2021-02-08,252.288,253.303,247.631,250.171,182781.0
2021-02-09,250.679,252.288,248.393,252.118,221211.0
2021-02-10,253.134,253.557,249.578,251.356,132529.0
2021-02-11,252.288,252.88,248.055,248.986,122897.0
2021-02-12,248.986,250.848,248.055,249.494,144387.0
2021-02-13,248.986,250.848,248.055,249.494,144387.0
2021-02-14,248.986,250.848,248.055,249.494,144387.0
2021-02-15,249.832,258.976,249.663,254.912,234156.0
2021-02-16,254.912,255.335,253.134,254.489,127048.0
2021-02-17,254.489,255.674,251.272,251.695,139927.0
2021-02-18,251.526,254.235,247.885,248.562,147253.0
2021-02-19,248.562,252.372,247.293,249.324,130766.0
2021-02-20,248.562,252.372,247.293,249.324,130766.0
2021-02-21,248.562,252.372,247.293,249.324,130766.0
2021-02-22,249.324,249.324,245.769,247.462,148005.0
2021-02-23,247.462,249.155,241.112,246.277,166481.0
2021-02-24,246.361,251.78,246.361,247.123,159676.0
2021-02-25,248.139,253.811,247.631,252.626,320788.0
2021-02-26,249.409,252.626,246.7,250.171,192232.0
2021-02-27,249.409,252.626,246.7,250.171,192232.0
2021-02-28,249.409,252.626,246.7,250.171,192232.0
2021-03-01,252.457,258.214,252.457,258.129,148975.0
2021-03-02,258.722,263.717,257.79,258.806,171427.0
2021-03-03,259.06,263.039,259.06,262.87,101142.0
2021-03-04,262.531,264.14,261.262,262.108,120669.0
2021-03-05,262.108,266.341,259.06,265.071,167733.0
2021-03-06,262.108,266.341,259.06,265.071,167733.0
2021-03-07,262.108,266.341,259.06,265.071,167733.0
2021-03-08,266.68,270.066,263.717,266.002,153507.0
2021-03-09,266.68,270.066,266.002,267.442,171853.0
2021-03-10,268.458,272.775,267.272,269.304,445806.0
2021-03-11,270.913,272.606,267.103,270.659,197920.0
2021-03-12,270.659,271.759,268.881,270.489,128398.0
2021-03-13,270.659,271.759,268.881,270.489,128398.0
2021-03-14,270.659,271.759,268.881,270.489,128398.0
2021-03-15,270.913,273.453,270.066,271.336,201776.0
2021-03-16,273.453,275.315,271.759,273.453,317045.0
2021-03-17,275.146,275.146,266.68,268.542,180889.0
2021-03-18,269.812,270.913,262.87,264.902,232852.0
2021-03-19,264.902,269.728,261.6,269.558,227668.0
2021-03-20,264.902,269.728,261.6,269.558,227668.0
2021-03-21,264.902,269.728,261.6,269.558,227668.0
2021-03-22,269.389,270.997,267.357,269.728,113699.0
2021-03-23,269.643,272.183,267.95,271.759,178693.0
2021-03-24,271.759,272.521,268.288,270.574,252338.0
2021-03-25,271.059,271.059,263.564,266.474,316200.0
2021-03-26,268.326,269.384,264.446,264.622,220535.0
2021-03-27,268.326,269.384,264.446,264.622,220535.0
2021-03-28,268.326,269.384,264.446,264.622,220535.0
2021-03-29,264.71,266.298,256.157,257.215,247385.0
2021-03-30,257.48,260.39,251.131,260.39,450036.0
2021-03-31,261.007,264.093,259.332,260.478,212914.0
2021-04-01,264.975,264.975,260.919,263.652,83888.0
2021-04-02,264.975,264.975,260.919,263.652,83888.0
2021-04-03,264.975,264.975,260.919,263.652,83888.0
2021-04-04,264.975,264.975,260.919,263.652,83888.0
2021-04-05,264.975,264.975,260.919,263.652,83888.0
2021-04-06,267.179,273.881,267.179,272.294,301218.0
2021-04-07,272.029,283.051,271.588,279.26,424428.0
2021-04-08,279.26,281.288,276.967,279.612,174510.0
2021-04-09,280.406,283.933,278.466,281.023,153210.0
2021-04-10,280.406,283.933,278.466,281.023,153210.0
2021-04-11,280.406,283.933,278.466,281.023,153210.0
2021-04-12,281.288,282.346,276.967,278.29,106862.0
2021-04-13,278.643,280.23,276.614,278.554,84927.0
2021-04-14,283.051,290.458,281.729,285.961,381033.0
2021-04-15,285.873,290.987,284.639,286.667,149007.0
2021-04-16,287.108,288.518,285.256,287.549,125968.0
2021-04-17,287.108,288.518,285.256,287.549,125968.0
2021-04-18,287.108,288.518,285.256,287.549,125968.0
2021-04-19,287.637,289.841,282.346,283.757,112401.0
2021-04-20,283.757,285.697,279.348,279.965,139702.0
2021-04-21,279.877,282.699,279.348,282.17,114130.0
2021-04-22,282.17,285.08,282.081,283.933,109352.0
2021-04-23,283.669,287.108,282.434,284.374,123996.0
2021-04-24,283.669,287.108,282.434,284.374,123996.0
2021-04-25,283.669,287.108,282.434,284.374,123996.0
2021-04-26,284.462,287.813,284.021,285.52,121978.0
2021-04-27,285.52,285.52,280.142,285.08,165822.0
2021-04-28,275.204,278.643,270.001,273.352,460038.0
2021-04-29,273.705,284.11,272.206,279.701,582073.0
2021-04-30,281.2,282.963,276.614,276.614,193893.0
2021-05-01,281.2,282.963,276.614,276.614,193893.0
2021-05-02,281.2,282.963,276.614,276.614,193893.0
2021-05-03,277.055,278.29,271.676,273.969,153007.0
2021-05-04,273.969,278.995,273.616,273.793,175693.0
2021-05-05,276.262,281.288,276.262,281.288,192046.0
2021-05-06,281.729,283.58,277.849,281.112,146358.0
2021-05-07,282.611,284.55,279.877,283.051,142182.0
2021-05-08,282.611,284.55,279.877,283.051,142182.0
2021-05-09,282.611,284.55,279.877,283.051,142182.0
2021-05-10,283.58,284.462,280.671,282.434,133749.0
2021-05-11,281.993,281.993,274.586,276.35,126970.0
2021-05-12,275.468,280.23,275.027,280.23,75250.0
2021-05-13,275.468,280.23,275.027,280.23,75250.0
2021-05-14,283.228,284.286,279.612,282.963,157357.0
2021-05-15,283.228,284.286,279.612,282.963,157357.0
2021-05-16,283.228,284.286,279.612,282.963,157357.0
2021-05-17,283.051,287.372,282.258,286.049,154541.0
2021-05-18,286.579,290.547,285.961,289.929,194552.0
2021-05-19,288.342,289.224,279.701,280.142,140952.0
2021-05-20,280.847,284.021,278.995,284.021,108135.0
2021-05-21,284.021,284.55,281.023,283.14,91141.0
2021-05-22,284.021,284.55,281.023,283.14,91141.0
2021-05-23,284.021,284.55,281.023,283.14,91141.0
2021-05-24,283.933,284.374,280.406,284.021,68017.0
2021-05-25,284.462,286.931,281.905,282.963,104068.0
2021-05-26,283.58,284.374,281.288,283.845,147806.0
2021-05-27,285.168,289.224,285.168,288.342,273650.0
2021-05-28,289.048,293.192,287.549,290.811,165346.0
2021-05-29,289.048,293.192,287.549,290.811,165346.0
2021-05-30,289.048,293.192,287.549,290.811,165346.0
2021-05-31,290.811,292.046,288.166,290.194,208602.0
2021-06-01,290.017,296.366,289.929,296.366,282998.0
2021-06-02,296.278,297.16,292.839,296.014,296279.0
2021-06-03,296.014,308.976,296.014,305.978,591191.0
2021-06-04,304.743,304.743,295.749,298.394,500636.0
2021-06-05,304.743,304.743,295.749,298.394,500636.0
2021-06-06,304.743,304.743,295.749,298.394,500636.0
2021-06-07,305.801,306.859,298.571,304.479,14507507.0
2021-06-08,298.571,305.184,298.571,299.629,254873.0
2021-06-09,299.629,300.158,292.134,293.104,156579.0
2021-06-10,293.104,294.426,289.048,289.312,176096.0
2021-06-11,290.106,290.723,284.991,285.344,277659.0
2021-06-12,290.106,290.723,284.991,285.344,277659.0
2021-06-13,290.106,290.723,284.991,285.344,277659.0
2021-06-14,285.52,286.931,280.494,283.051,242447.0
2021-06-15,283.051,283.757,278.643,278.907,315991.0
2021-06-16,278.819,281.376,273.087,279.083,327524.0
2021-06-17,277.937,278.466,268.414,269.825,271465.0
2021-06-18,272.47,273.616,265.857,266.121,363895.0
2021-06-19,272.47,273.616,265.857,266.121,363895.0
2021-06-20,272.47,273.616,265.857,266.121,363895.0
2021-06-21,265.416,266.298,260.213,260.831,250554.0
2021-06-22,260.831,261.007,256.245,258.802,160276.0
2021-06-23,258.362,258.538,254.394,257.039,239177.0
2021-06-24,257.656,259.861,255.893,257.921,209748.0
2021-06-25,257.656,259.861,255.893,257.921,209748.0
2021-06-26,257.656,259.861,255.893,257.921,209748.0
2021-06-27,257.656,259.861,255.893,257.921,209748.0
2021-06-28,259.155,263.123,257.744,259.861,286892.0
2021-06-29,262.77,267.532,262.77,266.827,237827.0
2021-06-30,266.827,267.797,259.772,260.919,259428.0
2021-07-01,264.534,267.62,263.388,265.68,247675.0
2021-07-02,265.68,268.061,265.151,265.504,229356.0
2021-07-03,265.68,268.061,265.151,265.504,229356.0
2021-07-04,265.68,268.061,265.151,265.504,229356.0
2021-07-05,267.797,270.001,265.063,269.737,454089.0
2021-07-06,270.001,274.675,268.149,271.059,254850.0
2021-07-07,273.352,275.292,272.029,274.234,181965.0
2021-07-08,274.322,275.821,271.412,272.911,233569.0
2021-07-09,272.999,279.965,270.707,277.761,330261.0
2021-07-10,272.999,279.965,270.707,277.761,330261.0
2021-07-11,272.999,279.965,270.707,277.761,330261.0
2021-07-12,277.849,282.963,275.468,282.963,288435.0
2021-07-13,280.142,280.142,266.915,271.236,894783.0
2021-07-14,271.236,271.236,265.416,266.738,543954.0
2021-07-15,266.827,269.384,265.857,267.532,373787.0
2021-07-16,269.296,269.296,266.121,267.532,249442.0
2021-07-17,269.296,269.296,266.121,267.532,249442.0
2021-07-18,269.296,269.296,266.121,267.532,249442.0
2021-07-19,266.121,268.149,265.504,265.857,410286.0
2021-07-20,265.945,266.827,261.095,261.977,246072.0
2021-07-21,261.889,270.001,261.624,268.061,196454.0
2021-07-22,268.149,271.412,266.915,268.767,116583.0
2021-07-23,270.53,271.412,268.767,270.971,143648.0
2021-07-24,270.53,271.412,268.767,270.971,143648.0
2021-07-25,270.53,271.412,268.767,270.971,143648.0
2021-07-26,270.001,270.442,267.268,267.532,154931.0
2021-07-27,268.855,269.207,266.298,266.562,135290.0
2021-07-28,266.738,270.795,265.857,268.061,131839.0
2021-07-29,269.119,269.825,267.003,267.268,230677.0
2021-07-30,267.268,269.296,263.652,268.061,186270.0
2021-07-31,267.268,269.296,263.652,268.061,186270.0
2021-08-01,267.268,269.296,263.652,268.061,186270.0
2021-08-02,268.855,272.206,268.855,272.117,175597.0
2021-08-03,272.117,274.675,271.5,273.352,154198.0
2021-08-04,274.675,277.144,272.735,276.174,191362.0
2021-08-05,275.997,276.791,272.294,275.997,186135.0
2021-08-06,275.997,276.085,272.47,272.47,111222.0
2021-08-07,275.997,276.085,272.47,272.47,111222.0
2021-08-08,275.997,276.085,272.47,272.47,111222.0
2021-08-09,272.382,272.382,268.59,271.236,234446.0
2021-08-10,271.236,274.057,271.059,273.705,86548.0
2021-08-11,273.969,276.879,273.616,276.085,152599.0
2021-08-12,276.526,279.965,275.204,276.791,137263.0
2021-08-13,276.614,280.053,275.292,279.701,108868.0
2021-08-14,276.614,280.053,275.292,279.701,108868.0
2021-08-15,276.614,280.053,275.292,279.701,108868.0
2021-08-16,278.643,281.817,276.879,280.582,225610.0
2021-08-17,280.23,280.759,278.819,279.172,171861.0
2021-08-18,279.348,281.993,278.554,280.318,181639.0
2021-08-19,278.29,281.023,276.174,279.877,121415.0
2021-08-20,279.877,283.051,277.584,281.464,161578.0
2021-08-21,279.877,283.051,277.584,281.464,161578.0
2021-08-22,279.877,283.051,277.584,281.464,161578.0
2021-08-23,285.256,288.783,280.318,288.254,279472.0
2021-08-24,288.783,289.577,275.733,279.172,682738.0
2021-08-25,279.524,280.142,276.526,277.849,163452.0
2021-08-26,277.496,281.112,275.292,279.172,221822.0
2021-08-27,279.172,284.991,278.554,284.815,370798.0
2021-08-28,279.172,284.991,278.554,284.815,370798.0
2021-08-29,279.172,284.991,278.554,284.815,370798.0
2021-08-30,288.871,291.781,285.256,289.665,285574.0
2021-08-31,290.899,294.426,287.108,294.338,447960.0
2021-09-01,294.691,296.19,288.959,290.017,221483.0
2021-09-02,291.428,292.927,287.46,289.048,212628.0
2021-09-03,289.224,292.398,287.549,287.549,174048.0
2021-09-04,289.224,292.398,287.549,287.549,174048.0
2021-09-05,289.224,292.398,287.549,287.549,174048.0
2021-09-06,287.901,289.136,286.667,288.166,89301.0
2021-09-07,288.166,289.577,285.08,288.254,219847.0
2021-09-08,287.813,288.254,282.434,282.699,122824.0
2021-09-09,281.905,286.579,278.819,285.168,292542.0
2021-09-10,285.168,288.518,282.699,283.228,134338.0
2021-09-11,285.168,288.518,282.699,283.228,134338.0
2021-09-12,285.168,288.518,282.699,283.228,134338.0
2021-09-13,283.051,287.813,282.963,285.52,221181.0
2021-09-14,285.785,286.755,281.641,281.905,135626.0
2021-09-15,281.641,282.346,278.025,278.466,96743.0
2021-09-16,278.995,281.023,276.35,279.789,151926.0
2021-09-17,279.348,282.434,277.761,277.761,190074.0
2021-09-18,279.348,282.434,277.761,277.761,190074.0
2021-09-19,279.348,282.434,277.761,277.761,190074.0
2021-09-20,275.556,276.174,269.296,270.795,222718.0
2021-09-21,270.707,273.793,267.973,272.47,396492.0
2021-09-22,273.352,278.025,271.676,274.675,515703.0
2021-09-23,276.791,281.288,276.703,280.582,854444.0
2021-09-24,280.582,281.376,273.175,274.498,796917.0
2021-09-25,280.582,281.376,273.175,274.498,796917.0
2021-09-26,280.582,281.376,273.175,274.498,796917.0
2021-09-27,276.879,279.789,276.085,278.995,490137.0
2021-09-28,278.995,278.995,266.65,269.737,216655.0
2021-09-29,269.648,270.442,265.063,265.592,126180.0
2021-09-30,266.65,274.145,265.416,273.969,802689.0
2021-10-01,269.031,282.963,266.738,282.17,263849.0
2021-10-02,269.031,282.963,266.738,282.17,263849.0
2021-10-03,269.031,282.963,266.738,282.17,263849.0
2021-10-04,282.17,285.52,280.053,282.963,480960.0
2021-10-05,283.492,285.344,279.789,285.168,256111.0
2021-10-06,285.432,287.019,277.761,281.729,496459.0
2021-10-07,283.933,291.957,282.699,290.194,235960.0
2021-10-08,290.194,291.605,285.52,285.697,110122.0
2021-10-09,290.194,291.605,285.52,285.697,110122.0
2021-10-10,290.194,291.605,285.52,285.697,110122.0
2021-10-11,284.639,285.432,275.644,280.142,291184.0
2021-10-12,276.967,289.488,274.586,289.224,175363.0
2021-10-13,289.224,298.306,288.342,298.218,311731.0
2021-10-14,298.218,300.775,292.575,297.072,228995.0
2021-10-15,297.16,301.216,296.366,300.599,149431.0
2021-10-16,297.16,301.216,296.366,300.599,149431.0
2021-10-17,297.16,301.216,296.366,300.599,149431.0
2021-10-18,300.599,306.33,299.629,305.537,144534.0
2021-10-19,306.859,309.681,305.801,308.623,329551.0
2021-10-20,307.741,314.09,305.008,312.767,226272.0
2021-10-21,312.856,317.176,310.034,312.415,193040.0
2021-10-22,312.415,314.09,309.858,313.12,473242.0
2021-10-23,312.415,314.09,309.858,313.12,473242.0
2021-10-24,312.415,314.09,309.858,313.12,473242.0
2021-10-25,313.737,317.441,311.709,315.765,167657.0
2021-10-26,315.854,320.88,315.501,315.942,407807.0
2021-10-27,315.942,323.084,314.884,318.852,365341.0
2021-10-28,303.509,321.497,300.158,319.469,489435.0
2021-10-29,304.214,312.856,304.214,306.419,398446.0
2021-10-30,304.214,312.856,304.214,306.419,398446.0
2021-10-31,304.214,312.856,304.214,306.419,398446.0
2021-11-01,305.537,311.709,305.537,311.004,127632.0
2021-11-02,312.767,319.822,309.064,318.94,187234.0
2021-11-03,318.146,320.086,315.765,320.086,120754.0
2021-11-04,320.703,324.936,320.263,322.379,243418.0
2021-11-05,321.85,326.17,320.527,321.85,80247.0
2021-11-06,321.85,326.17,320.527,321.85,80247.0
2021-11-07,321.85,326.17,320.527,321.85,80247.0
2021-11-08,321.409,328.728,319.822,328.728,144623.0
2021-11-09,328.728,330.491,326.788,326.788,95474.0
2021-11-10,326.259,328.904,322.467,324.054,113905.0
2021-11-11,320.792,329.786,319.733,329.698,79544.0
2021-11-12,329.698,334.283,328.639,332.431,93945.0
2021-11-13,329.698,334.283,328.639,332.431,93945.0
2021-11-14,329.698,334.283,328.639,332.431,93945.0
2021-11-15,331.99,341.513,331.373,340.279,119755.0
2021-11-16,340.279,342.66,338.604,341.161,84492.0
2021-11-17,340.72,352.271,340.279,351.213,226586.0
2021-11-18,351.301,357.562,351.301,356.151,130459.0
2021-11-19,355.798,363.999,353.947,363.999,145250.0
2021-11-20,355.798,363.999,353.947,363.999,145250.0
2021-11-21,355.798,363.999,353.947,363.999,145250.0
2021-11-22,362.235,369.907,361.794,364.44,172856.0
2021-11-23,363.47,369.025,356.68,362.147,175109.0
2021-11-24,361.53,365.762,352.712,355.71,162842.0
2021-11-25,357.385,364.969,356.327,364.792,111592.0
2021-11-26,357.385,359.678,349.273,353.506,131701.0
2021-11-27,357.385,359.678,349.273,353.506,131701.0
2021-11-28,357.385,359.678,349.273,353.506,131701.0
2021-11-29,352.8,362.5,352.8,356.945,137678.0
2021-11-30,353.065,364.704,351.566,356.945,204399.0
2021-12-01,356.68,366.115,355.357,363.029,119053.0
2021-12-02,360.56,366.115,358.003,365.145,117971.0
2021-12-03,365.762,367.261,357.562,358.796,83727.0
2021-12-04,365.762,367.261,357.562,358.796,83727.0
2021-12-05,365.762,367.261,357.562,358.796,83727.0
2021-12-06,358.796,363.558,358.708,359.325,120497.0
2021-12-07,358.885,364.175,358.885,363.47,118102.0
2021-12-08,364.175,365.498,358.267,358.532,100712.0
2021-12-09,357.915,364.528,357.738,360.472,194324.0
2021-12-10,359.766,362.5,357.562,359.325,124311.0
2021-12-11,359.766,362.5,357.562,359.325,124311.0
2021-12-12,359.766,362.5,357.562,359.325,124311.0
2021-12-13,359.237,363.646,351.918,352.712,139283.0
