,REL LN Equity,REL LN Equity,REL LN Equity,REL LN Equity,REL LN Equity
2020-05-25,1716.802,1757.17,1712.162,1746.962,2109842.0
2020-05-26,1778.514,1785.474,1745.57,1750.674,3327576.0
2020-05-27,1762.738,1765.058,1727.474,1752.53,3892414.0
2020-05-28,1754.386,1800.322,1740.466,1794.29,3172749.0
2020-05-29,1775.266,1794.29,1734.434,1738.61,5192804.0
2020-05-30,1775.266,1794.29,1734.434,1738.61,5192804.0
2020-05-31,1775.266,1794.29,1734.434,1738.61,5192804.0
2020-06-01,1759.026,1770.162,1739.538,1761.81,1775531.0
2020-06-02,1764.13,1778.05,1744.178,1764.13,1982650.0
2020-06-03,1780.834,1813.778,1770.626,1804.498,3020755.0
2020-06-04,1809.602,1831.41,1788.722,1795.218,2805159.0
2020-06-05,1796.61,1799.858,1741.858,1772.018,3948175.0
2020-06-06,1796.61,1799.858,1741.858,1772.018,3948175.0
2020-06-07,1796.61,1799.858,1741.858,1772.018,3948175.0
2020-06-08,1757.17,1759.954,1735.362,1755.778,3563913.0
2020-06-09,1743.25,1763.202,1721.442,1731.65,3526825.0
2020-06-10,1731.65,1747.89,1723.298,1745.57,3257071.0
2020-06-11,1729.794,1734.898,1699.634,1703.81,2870430.0
2020-06-12,1681.538,1737.682,1678.29,1701.954,2910646.0
2020-06-13,1681.538,1737.682,1678.29,1701.954,2910646.0
2020-06-14,1681.538,1737.682,1678.29,1701.954,2910646.0
2020-06-15,1676.898,1710.77,1662.514,1699.634,2735694.0
2020-06-16,1736.754,1756.242,1714.946,1746.962,3631798.0
2020-06-17,1746.962,1764.594,1744.642,1761.346,2884585.0
2020-06-18,1752.066,1769.698,1739.074,1748.818,1923578.0
2020-06-19,1757.17,1801.714,1752.53,1777.122,6742963.0
2020-06-20,1757.17,1801.714,1752.53,1777.122,6742963.0
2020-06-21,1757.17,1801.714,1752.53,1777.122,6742963.0
2020-06-22,1752.53,1797.074,1747.89,1768.77,2052932.0
2020-06-23,1780.834,1797.538,1773.874,1781.298,2531120.0
2020-06-24,1765.058,1767.378,1724.69,1724.69,2559402.0
2020-06-25,1709.378,1744.178,1691.746,1738.146,2504030.0
2020-06-26,1754.386,1781.298,1752.066,1756.706,2169604.0
2020-06-27,1754.386,1781.298,1752.066,1756.706,2169604.0
2020-06-28,1754.386,1781.298,1752.066,1756.706,2169604.0
2020-06-29,1756.706,1777.586,1746.034,1766.45,2853893.0
2020-06-30,1733.042,1748.354,1717.73,1735.362,4418237.0
2020-07-01,1742.786,1751.138,1707.986,1733.97,3050691.0
2020-07-02,1747.89,1747.89,1706.13,1736.754,3768581.0
2020-07-03,1739.538,1745.106,1708.45,1715.41,1185356.0
2020-07-04,1739.538,1745.106,1708.45,1715.41,1185356.0
2020-07-05,1739.538,1745.106,1708.45,1715.41,1185356.0
2020-07-06,1746.034,1757.634,1727.474,1752.066,1971946.0
2020-07-07,1739.074,1747.89,1713.554,1724.69,1967688.0
2020-07-08,1713.09,1728.866,1703.81,1707.058,2960077.0
2020-07-09,1714.946,1718.658,1673.186,1676.898,1621467.0
2020-07-10,1669.938,1685.714,1665.298,1679.682,2141062.0
2020-07-11,1669.938,1685.714,1665.298,1679.682,2141062.0
2020-07-12,1669.938,1685.714,1665.298,1679.682,2141062.0
2020-07-13,1689.426,1695.458,1672.722,1682.466,1771001.0
2020-07-14,1672.722,1677.826,1645.346,1660.194,2825021.0
2020-07-15,1665.762,1705.666,1665.762,1689.426,2962506.0
2020-07-16,1677.826,1686.642,1661.586,1669.474,2065029.0
2020-07-17,1679.682,1688.962,1665.762,1680.61,3749748.0
2020-07-18,1679.682,1688.962,1665.762,1680.61,3749748.0
2020-07-19,1679.682,1688.962,1665.762,1680.61,3749748.0
2020-07-20,1680.61,1684.786,1649.986,1657.41,2479794.0
2020-07-21,1668.082,1668.546,1640.242,1653.698,3742614.0
2020-07-22,1651.378,1651.378,1629.106,1637.458,2980389.0
2020-07-23,1607.298,1611.01,1558.578,1577.602,5003801.0
2020-07-24,1533.986,1578.066,1531.202,1550.69,3719492.0
2020-07-25,1533.986,1578.066,1531.202,1550.69,3719492.0
2020-07-26,1533.986,1578.066,1531.202,1550.69,3719492.0
2020-07-27,1552.546,1570.642,1544.658,1560.434,3889402.0
2020-07-28,1553.01,1573.426,1547.906,1568.322,3836025.0
2020-07-29,1547.442,1567.394,1535.378,1560.434,2678599.0
2020-07-30,1567.076,1569.883,1505.797,1533.864,2557214.0
2020-07-31,1535.735,1535.735,1507.2,1510.942,3531280.0
2020-08-01,1535.735,1535.735,1507.2,1510.942,3531280.0
2020-08-02,1535.735,1535.735,1507.2,1510.942,3531280.0
2020-08-03,1520.298,1563.334,1516.556,1560.527,3217584.0
2020-08-04,1550.704,1564.737,1522.637,1528.25,3851695.0
2020-08-05,1535.267,1562.399,1533.396,1562.399,3795271.0
2020-08-06,1550.704,1573.158,1539.009,1570.819,3124614.0
2020-08-07,1568.48,1593.272,1556.785,1593.272,3322833.0
2020-08-08,1568.48,1593.272,1556.785,1593.272,3322833.0
2020-08-09,1568.48,1593.272,1556.785,1593.272,3322833.0
2020-08-10,1597.95,1597.95,1580.174,1583.917,2464791.0
2020-08-11,1591.869,1619.936,1588.127,1614.79,2692204.0
2020-08-12,1616.194,1669.989,1599.821,1662.036,3458838.0
2020-08-13,1650.342,1662.972,1647.067,1653.149,2629653.0
2020-08-14,1649.406,1655.488,1607.774,1611.048,1968235.0
2020-08-15,1649.406,1655.488,1607.774,1611.048,1968235.0
2020-08-16,1649.406,1655.488,1607.774,1611.048,1968235.0
2020-08-17,1605.435,1631.163,1600.757,1624.614,1606646.0
2020-08-18,1610.112,1633.969,1602.628,1610.58,1870381.0
2020-08-19,1606.37,1627.888,1604.967,1627.888,2127709.0
2020-08-20,1611.984,1621.339,1604.031,1610.58,2287328.0
2020-08-21,1606.838,1623.678,1601.225,1616.661,1875458.0
2020-08-22,1606.838,1623.678,1601.225,1616.661,1875458.0
2020-08-23,1606.838,1623.678,1601.225,1616.661,1875458.0
2020-08-24,1634.905,1651.745,1634.905,1640.051,1764344.0
2020-08-25,1646.132,1662.972,1619.936,1621.339,2484999.0
2020-08-26,1617.129,1623.21,1595.143,1611.048,1536794.0
2020-08-27,1608.241,1623.21,1595.611,1608.709,2107449.0
2020-08-28,1611.048,1617.597,1592.804,1592.804,2873181.0
2020-08-29,1611.048,1617.597,1592.804,1592.804,2873181.0
2020-08-30,1611.048,1617.597,1592.804,1592.804,2873181.0
2020-08-31,1611.048,1617.597,1592.804,1592.804,2873181.0
2020-09-01,1599.353,1599.353,1546.026,1559.124,2942417.0
2020-09-02,1567.076,1617.597,1564.737,1613.387,3730925.0
2020-09-03,1621.807,1648.003,1606.838,1606.838,2752582.0
2020-09-04,1591.869,1619.468,1578.303,1585.32,2572153.0
2020-09-05,1591.869,1619.468,1578.303,1585.32,2572153.0
2020-09-06,1591.869,1619.468,1578.303,1585.32,2572153.0
2020-09-07,1589.998,1634.437,1586.723,1631.631,1287731.0
2020-09-08,1633.502,1649.406,1621.339,1648.003,2864408.0
2020-09-09,1652.681,1682.151,1652.681,1674.667,2617487.0
2020-09-10,1669.053,1683.555,1665.311,1674.667,2421715.0
2020-09-11,1678.877,1692.91,1674.667,1683.555,1540947.0
2020-09-12,1678.877,1692.91,1674.667,1683.555,1540947.0
2020-09-13,1678.877,1692.91,1674.667,1683.555,1540947.0
2020-09-14,1693.378,1700.395,1674.667,1680.28,1273881.0
2020-09-15,1682.619,1698.524,1679.345,1690.571,2467098.0
2020-09-16,1691.975,1705.073,1684.022,1686.829,2553139.0
2020-09-17,1665.311,1683.087,1658.294,1673.731,2026845.0
2020-09-18,1663.44,1693.378,1662.036,1684.022,4787184.0
2020-09-19,1663.44,1693.378,1662.036,1684.022,4787184.0
2020-09-20,1663.44,1693.378,1662.036,1684.022,4787184.0
2020-09-21,1664.843,1665.311,1587.659,1601.692,3072077.0
2020-09-22,1609.177,1614.323,1581.578,1588.127,2753067.0
2020-09-23,1609.645,1647.535,1605.902,1633.502,2628057.0
2020-09-24,1611.516,1622.275,1579.707,1587.191,3227063.0
2020-09-25,1587.191,1621.339,1578.771,1621.339,2918724.0
2020-09-26,1587.191,1621.339,1578.771,1621.339,2918724.0
2020-09-27,1587.191,1621.339,1578.771,1621.339,2918724.0
2020-09-28,1623.21,1635.841,1612.919,1624.146,3095654.0
2020-09-29,1619.936,1627.888,1604.499,1612.451,2847394.0
2020-09-30,1601.692,1622.275,1591.401,1614.79,3969265.0
2020-10-01,1617.129,1628.824,1594.676,1611.516,3510038.0
2020-10-02,1605.435,1634.437,1596.079,1634.437,3464757.0
2020-10-03,1605.435,1634.437,1596.079,1634.437,3464757.0
2020-10-04,1605.435,1634.437,1596.079,1634.437,3464757.0
2020-10-05,1646.132,1662.504,1635.373,1645.196,1779612.0
2020-10-06,1643.325,1643.325,1613.387,1615.726,2010616.0
2020-10-07,1608.709,1611.516,1562.399,1568.012,3251702.0
2020-10-08,1568.48,1582.045,1546.026,1573.158,2924303.0
2020-10-09,1575.964,1584.852,1563.802,1583.917,1707576.0
2020-10-10,1575.964,1584.852,1563.802,1583.917,1707576.0
2020-10-11,1575.964,1584.852,1563.802,1583.917,1707576.0
2020-10-12,1579.707,1597.015,1570.819,1588.127,1758369.0
2020-10-13,1586.255,1608.709,1581.11,1598.418,1970290.0
2020-10-14,1609.645,1610.58,1578.771,1578.771,1981749.0
2020-10-15,1566.141,1571.754,1538.542,1545.091,2287981.0
2020-10-16,1559.124,1612.451,1559.124,1600.289,2954870.0
2020-10-17,1559.124,1612.451,1559.124,1600.289,2954870.0
2020-10-18,1559.124,1612.451,1559.124,1600.289,2954870.0
2020-10-19,1605.902,1614.323,1573.158,1573.158,2901101.0
2020-10-20,1571.286,1597.95,1571.286,1593.272,2222128.0
2020-10-21,1593.74,1597.015,1545.091,1546.494,2310069.0
2020-10-22,1521.234,1548.833,1517.023,1531.057,2161504.0
2020-10-23,1520.766,1535.267,1513.281,1529.654,2153990.0
2020-10-24,1520.766,1535.267,1513.281,1529.654,2153990.0
2020-10-25,1520.766,1535.267,1513.281,1529.654,2153990.0
2020-10-26,1502.99,1529.186,1501.119,1503.458,1815030.0
2020-10-27,1495.038,1512.813,1491.295,1499.715,2838485.0
2020-10-28,1477.73,1483.811,1444.517,1464.164,3486333.0
2020-10-29,1454.34,1460.889,1433.29,1441.242,2762271.0
2020-10-30,1426.741,1434.226,1408.03,1429.08,3413410.0
2020-10-31,1426.741,1434.226,1408.03,1429.08,3413410.0
2020-11-01,1426.741,1434.226,1408.03,1429.08,3413410.0
2020-11-02,1429.548,1482.875,1423.467,1467.438,3703559.0
2020-11-03,1479.133,1521.234,1478.197,1518.895,4561963.0
2020-11-04,1499.248,1526.379,1493.634,1518.427,5072071.0
2020-11-05,1527.782,1574.093,1524.04,1569.415,4230630.0
2020-11-06,1562.399,1578.303,1545.558,1568.012,3340083.0
2020-11-07,1562.399,1578.303,1545.558,1568.012,3340083.0
2020-11-08,1562.399,1578.303,1545.558,1568.012,3340083.0
2020-11-09,1589.53,1778.047,1570.819,1718.171,6891838.0
2020-11-10,1717.703,1731.269,1662.504,1686.829,4294535.0
2020-11-11,1682.619,1691.507,1663.908,1691.507,4987140.0
2020-11-12,1669.989,1706.476,1669.521,1698.524,2971972.0
2020-11-13,1693.378,1701.798,1649.874,1657.359,3776243.0
2020-11-14,1693.378,1701.798,1649.874,1657.359,3776243.0
2020-11-15,1693.378,1701.798,1649.874,1657.359,3776243.0
2020-11-16,1671.86,1683.087,1642.39,1642.39,3950530.0
2020-11-17,1638.647,1652.681,1595.143,1601.692,6952898.0
2020-11-18,1594.208,1627.888,1590.466,1621.339,3155104.0
2020-11-19,1610.112,1665.311,1610.112,1662.036,4684117.0
2020-11-20,1665.311,1676.538,1650.81,1667.65,3271070.0
2020-11-21,1665.311,1676.538,1650.81,1667.65,3271070.0
2020-11-22,1665.311,1676.538,1650.81,1667.65,3271070.0
2020-11-23,1666.714,1675.134,1645.196,1649.406,2580915.0
2020-11-24,1653.149,1661.101,1629.759,1632.566,4298255.0
2020-11-25,1628.356,1648.939,1618.533,1632.098,2494731.0
2020-11-26,1632.566,1636.776,1614.79,1627.888,1948458.0
2020-11-27,1628.824,1635.841,1602.628,1629.759,5670479.0
2020-11-28,1628.824,1635.841,1602.628,1629.759,5670479.0
2020-11-29,1628.824,1635.841,1602.628,1629.759,5670479.0
2020-11-30,1627.888,1669.053,1615.726,1634.905,4518594.0
2020-12-01,1645.196,1657.359,1635.841,1644.728,2343250.0
2020-12-02,1636.776,1669.053,1631.631,1653.616,2465648.0
2020-12-03,1647.067,1657.359,1632.098,1642.857,2001919.0
2020-12-04,1640.986,1649.874,1629.759,1640.051,2100483.0
2020-12-05,1640.986,1649.874,1629.759,1640.051,2100483.0
2020-12-06,1640.986,1649.874,1629.759,1640.051,2100483.0
2020-12-07,1648.003,1678.877,1647.067,1672.328,2642143.0
2020-12-08,1664.375,1683.087,1660.633,1680.28,2319548.0
2020-12-09,1692.91,1704.137,1673.263,1688.232,3523918.0
2020-12-10,1695.717,1722.381,1694.314,1704.137,3462055.0
2020-12-11,1704.605,1707.879,1682.151,1703.201,2423407.0
2020-12-12,1704.605,1707.879,1682.151,1703.201,2423407.0
2020-12-13,1704.605,1707.879,1682.151,1703.201,2423407.0
2020-12-14,1698.056,1701.33,1666.714,1679.345,2292519.0
2020-12-15,1676.538,1678.877,1652.213,1656.423,2310894.0
2020-12-16,1656.891,1671.86,1649.406,1666.714,2681072.0
2020-12-17,1670.924,1686.829,1666.714,1669.521,2557682.0
2020-12-18,1669.989,1693.846,1662.972,1684.958,4725742.0
2020-12-19,1669.989,1693.846,1662.972,1684.958,4725742.0
2020-12-20,1669.989,1693.846,1662.972,1684.958,4725742.0
2020-12-21,1678.877,1693.378,1653.149,1668.118,2030336.0
2020-12-22,1664.375,1678.877,1653.149,1677.006,1151631.0
2020-12-23,1670.924,1678.409,1661.101,1666.247,1148123.0
2020-12-24,1663.908,1679.345,1650.342,1677.006,524996.0
2020-12-25,1663.908,1679.345,1650.342,1677.006,524996.0
2020-12-26,1663.908,1679.345,1650.342,1677.006,524996.0
2020-12-27,1663.908,1679.345,1650.342,1677.006,524996.0
2020-12-28,1663.908,1679.345,1650.342,1677.006,524996.0
2020-12-29,1706.944,1760.271,1698.991,1724.72,2247689.0
2020-12-30,1723.784,1730.333,1697.588,1697.588,1069622.0
2020-12-31,1667.65,1690.104,1656.891,1677.006,972415.0
2021-01-01,1667.65,1690.104,1656.891,1677.006,972415.0
2021-01-02,1667.65,1690.104,1656.891,1677.006,972415.0
2021-01-03,1667.65,1690.104,1656.891,1677.006,972415.0
2021-01-04,1700.863,1743.899,1693.378,1719.574,2523189.0
2021-01-05,1702.734,1720.509,1696.185,1699.927,1973999.0
2021-01-06,1709.75,1788.806,1694.781,1778.515,3578659.0
2021-01-07,1807.985,1807.985,1744.366,1746.705,2732699.0
2021-01-08,1757.932,1776.644,1750.448,1765.417,1985580.0
2021-01-09,1757.932,1776.644,1750.448,1765.417,1985580.0
2021-01-10,1757.932,1776.644,1750.448,1765.417,1985580.0
2021-01-11,1758.4,1774.305,1743.899,1747.641,2551752.0
2021-01-12,1748.109,1751.383,1705.073,1707.879,1759019.0
2021-01-13,1705.54,1716.767,1694.781,1698.056,2189048.0
2021-01-14,1693.378,1711.154,1682.151,1710.686,3575583.0
2021-01-15,1695.249,1709.283,1686.829,1707.879,2345579.0
2021-01-16,1695.249,1709.283,1686.829,1707.879,2345579.0
2021-01-17,1695.249,1709.283,1686.829,1707.879,2345579.0
2021-01-18,1708.815,1720.977,1692.442,1697.12,1957721.0
2021-01-19,1711.154,1713.961,1695.249,1705.54,2405448.0
2021-01-20,1703.669,1717.703,1696.185,1713.025,1739744.0
2021-01-21,1706.944,1709.75,1693.378,1702.266,2518683.0
2021-01-22,1703.201,1755.593,1702.734,1749.044,3064278.0
2021-01-23,1703.201,1755.593,1702.734,1749.044,3064278.0
2021-01-24,1703.201,1755.593,1702.734,1749.044,3064278.0
2021-01-25,1740.624,1754.658,1733.14,1746.705,1688129.0
2021-01-26,1751.383,1779.45,1749.512,1750.915,2483424.0
2021-01-27,1747.173,1774.305,1733.607,1737.35,3270913.0
2021-01-28,1722.381,1749.044,1710.686,1736.882,2273588.0
2021-01-29,1716.767,1721.445,1695.717,1695.717,2582271.0
2021-01-30,1716.767,1721.445,1695.717,1695.717,2582271.0
2021-01-31,1716.767,1721.445,1695.717,1695.717,2582271.0
2021-02-01,1707.412,1727.058,1704.605,1726.123,1737344.0
2021-02-02,1726.591,1753.254,1717.703,1744.366,2125279.0
2021-02-03,1762.61,1769.627,1726.123,1729.865,1670006.0
2021-02-04,1735.011,1756.997,1722.848,1738.285,1498750.0
2021-02-05,1726.591,1735.479,1704.137,1706.008,3121904.0
2021-02-06,1726.591,1735.479,1704.137,1706.008,3121904.0
2021-02-07,1726.591,1735.479,1704.137,1706.008,3121904.0
2021-02-08,1713.493,1736.414,1706.944,1711.622,1727645.0
2021-02-09,1711.154,1715.832,1674.199,1681.683,2852963.0
2021-02-10,1690.104,1697.12,1658.762,1658.762,3509687.0
2021-02-11,1690.571,1714.428,1670.457,1707.412,2774211.0
2021-02-12,1706.008,1746.705,1697.12,1746.238,2507127.0
2021-02-13,1706.008,1746.705,1697.12,1746.238,2507127.0
2021-02-14,1706.008,1746.705,1697.12,1746.238,2507127.0
2021-02-15,1749.044,1758.4,1727.526,1750.448,1655407.0
2021-02-16,1748.109,1757.464,1736.882,1744.366,2443507.0
2021-02-17,1730.801,1736.882,1705.54,1712.089,3046799.0
2021-02-18,1709.283,1719.574,1675.602,1691.507,2916659.0
2021-02-19,1693.378,1700.863,1647.067,1647.067,3205351.0
2021-02-20,1693.378,1700.863,1647.067,1647.067,3205351.0
2021-02-21,1693.378,1700.863,1647.067,1647.067,3205351.0
2021-02-22,1630.695,1637.712,1602.16,1626.953,2769918.0
2021-02-23,1626.485,1631.163,1591.401,1619.468,2703372.0
2021-02-24,1605.902,1613.855,1589.998,1603.096,2824636.0
2021-02-25,1605.435,1616.661,1590.933,1611.516,2384278.0
2021-02-26,1599.821,1613.387,1578.771,1583.449,5201766.0
2021-02-27,1599.821,1613.387,1578.771,1583.449,5201766.0
2021-02-28,1599.821,1613.387,1578.771,1583.449,5201766.0
2021-03-01,1590.466,1619.936,1586.723,1594.676,2723736.0
2021-03-02,1592.337,1619.468,1592.337,1594.676,2510770.0
2021-03-03,1606.838,1627.888,1592.337,1602.16,2358463.0
2021-03-04,1596.547,1611.516,1594.208,1607.774,2893814.0
2021-03-05,1591.869,1602.16,1574.093,1589.062,2257843.0
2021-03-06,1591.869,1602.16,1574.093,1589.062,2257843.0
2021-03-07,1591.869,1602.16,1574.093,1589.062,2257843.0
2021-03-08,1593.74,1606.37,1574.561,1594.676,2486127.0
2021-03-09,1594.676,1623.21,1591.401,1612.451,3019969.0
2021-03-10,1607.774,1627.42,1604.499,1614.323,2184321.0
2021-03-11,1624.614,1634.437,1612.451,1620.404,2993570.0
2021-03-12,1613.387,1621.339,1603.096,1611.516,2689212.0
2021-03-13,1613.387,1621.339,1603.096,1611.516,2689212.0
2021-03-14,1613.387,1621.339,1603.096,1611.516,2689212.0
2021-03-15,1616.661,1632.566,1611.048,1622.743,2239017.0
2021-03-16,1633.034,1633.034,1613.855,1628.824,3040738.0
2021-03-17,1634.437,1675.602,1632.098,1652.213,4043648.0
2021-03-18,1655.02,1666.247,1638.18,1663.44,3081608.0
2021-03-19,1651.277,1680.748,1644.728,1669.521,7201278.0
2021-03-20,1651.277,1680.748,1644.728,1669.521,7201278.0
2021-03-21,1651.277,1680.748,1644.728,1669.521,7201278.0
2021-03-22,1664.375,1682.619,1651.277,1660.633,2450207.0
2021-03-23,1648.003,1682.619,1646.132,1679.812,2476001.0
2021-03-24,1677.006,1695.249,1670.924,1683.555,2845367.0
2021-03-25,1686.361,1717.703,1681.216,1705.073,3359325.0
2021-03-26,1709.283,1725.655,1683.788,1690.571,2438267.0
2021-03-27,1709.283,1725.655,1683.788,1690.571,2438267.0
2021-03-28,1709.283,1725.655,1683.788,1690.571,2438267.0
2021-03-29,1702.266,1723.316,1692.442,1708.815,3038340.0
2021-03-30,1710.686,1717.703,1694.314,1703.669,1747987.0
2021-03-31,1706.008,1721.445,1696.653,1701.798,2595384.0
2021-04-01,1714.896,1718.171,1699.459,1716.767,1533990.0
2021-04-02,1714.896,1718.171,1699.459,1716.767,1533990.0
2021-04-03,1714.896,1718.171,1699.459,1716.767,1533990.0
2021-04-04,1714.896,1718.171,1699.459,1716.767,1533990.0
2021-04-05,1714.896,1718.171,1699.459,1716.767,1533990.0
2021-04-06,1735.479,1746.238,1718.638,1741.56,1787694.0
2021-04-07,1750.448,1774.305,1747.641,1758.868,2183522.0
2021-04-08,1763.546,1781.789,1759.336,1781.789,2422224.0
2021-04-09,1787.87,1796.291,1775.708,1787.403,1919946.0
2021-04-10,1787.87,1796.291,1775.708,1787.403,1919946.0
2021-04-11,1787.87,1796.291,1775.708,1787.403,1919946.0
2021-04-12,1791.145,1799.565,1777.579,1787.87,1277317.0
2021-04-13,1782.257,1789.742,1772.434,1785.531,1498697.0
2021-04-14,1789.274,1810.324,1786.467,1797.694,2334780.0
2021-04-15,1805.646,1812.663,1797.226,1806.114,2221362.0
2021-04-16,1807.985,1820.147,1803.307,1810.792,2714807.0
2021-04-17,1807.985,1820.147,1803.307,1810.792,2714807.0
2021-04-18,1807.985,1820.147,1803.307,1810.792,2714807.0
2021-04-19,1807.05,1819.212,1793.952,1800.968,1727463.0
2021-04-20,1802.372,1807.517,1788.806,1793.952,3513539.0
2021-04-21,1795.823,1809.856,1779.45,1795.823,1804156.0
2021-04-22,1800.501,1834.649,1784.596,1818.276,2222103.0
2021-04-23,1778.515,1815.937,1778.515,1815.002,1478022.0
2021-04-24,1778.515,1815.937,1778.515,1815.002,1478022.0
2021-04-25,1778.515,1815.937,1778.515,1815.002,1478022.0
2021-04-26,1810.792,1820.615,1804.243,1805.646,1157436.0
2021-04-27,1804.711,1818.744,1797.226,1804.711,1758080.0
2021-04-28,1807.985,1811.26,1796.291,1803.307,1815722.0
2021-04-29,1806.068,1812.732,1765.605,1784.17,2068523.0
2021-04-30,1784.17,1792.263,1771.794,1789.407,2600263.0
2021-05-01,1784.17,1792.263,1771.794,1789.407,2600263.0
2021-05-02,1784.17,1792.263,1771.794,1789.407,2600263.0
2021-05-03,1784.17,1792.263,1771.794,1789.407,2600263.0
2021-05-04,1798.927,1810.352,1764.653,1768.937,2497968.0
2021-05-05,1770.366,1803.212,1770.366,1795.119,2834759.0
2021-05-06,1799.88,1807.972,1789.407,1807.972,2458393.0
2021-05-07,1812.732,1826.061,1806.544,1821.301,1696202.0
2021-05-08,1812.732,1826.061,1806.544,1821.301,1696202.0
2021-05-09,1812.732,1826.061,1806.544,1821.301,1696202.0
2021-05-10,1817.493,1818.921,1776.554,1782.742,1831560.0
2021-05-11,1756.561,1765.605,1709.909,1726.094,3244186.0
2021-05-12,1720.858,1741.328,1717.05,1729.427,1818870.0
2021-05-13,1716.574,1737.519,1695.628,1737.043,1432656.0
2021-05-14,1757.989,1772.746,1753.704,1769.413,1726526.0
2021-05-15,1757.989,1772.746,1753.704,1769.413,1726526.0
2021-05-16,1757.989,1772.746,1753.704,1769.413,1726526.0
2021-05-17,1765.129,1773.222,1760.845,1760.845,1487132.0
2021-05-18,1775.602,1776.554,1749.42,1757.037,2060617.0
2021-05-19,1745.136,1752.752,1725.142,1750.848,2139889.0
2021-05-20,1767.985,1789.407,1764.653,1783.694,2395394.0
2021-05-21,1777.506,1793.215,1773.222,1782.742,1997507.0
2021-05-22,1777.506,1793.215,1773.222,1782.742,1997507.0
2021-05-23,1777.506,1793.215,1773.222,1782.742,1997507.0
2021-05-24,1786.075,1802.26,1786.075,1793.691,1176817.0
2021-05-25,1793.215,1798.451,1781.314,1793.215,1528459.0
2021-05-26,1793.691,1802.26,1777.03,1780.838,1397439.0
2021-05-27,1774.174,1780.362,1750.372,1750.372,5244917.0
2021-05-28,1745.136,1764.177,1745.136,1750.848,2156566.0
2021-05-29,1745.136,1764.177,1745.136,1750.848,2156566.0
2021-05-30,1745.136,1764.177,1745.136,1750.848,2156566.0
2021-05-31,1745.136,1764.177,1745.136,1750.848,2156566.0
2021-06-01,1750.848,1780.838,1748.468,1758.465,1232559.0
2021-06-02,1756.561,1775.126,1748.944,1761.321,1356510.0
2021-06-03,1763.225,1769.413,1746.088,1761.797,1990607.0
2021-06-04,1762.749,1763.225,1748.944,1758.465,1284658.0
2021-06-05,1762.749,1763.225,1748.944,1758.465,1284658.0
2021-06-06,1762.749,1763.225,1748.944,1758.465,1284658.0
2021-06-07,1766.081,1768.461,1751.324,1752.752,1152535.0
2021-06-08,1756.085,1785.123,1750.372,1775.126,1521199.0
2021-06-09,1771.794,1799.404,1767.509,1795.595,1914924.0
2021-06-10,1801.308,1810.352,1786.551,1795.595,1889661.0
2021-06-11,1792.739,1815.113,1792.739,1807.972,1387206.0
2021-06-12,1792.739,1815.113,1792.739,1807.972,1387206.0
2021-06-13,1792.739,1815.113,1792.739,1807.972,1387206.0
2021-06-14,1822.253,1829.394,1812.732,1817.969,1848453.0
2021-06-15,1833.678,1842.246,1819.397,1836.058,2991928.0
2021-06-16,1834.154,1850.815,1829.394,1850.815,2342677.0
2021-06-17,1831.774,1854.147,1824.633,1854.147,2216562.0
2021-06-18,1855.099,1862.716,1824.633,1827.013,4136441.0
2021-06-19,1855.099,1862.716,1824.633,1827.013,4136441.0
2021-06-20,1855.099,1862.716,1824.633,1827.013,4136441.0
2021-06-21,1809.876,1840.818,1809.876,1840.342,1516190.0
2021-06-22,1839.866,1848.435,1829.87,1842.722,2358644.0
2021-06-23,1839.39,1853.195,1823.681,1837.962,2614636.0
2021-06-24,1841.294,1858.908,1837.01,1858.908,2270009.0
2021-06-25,1858.908,1860.336,1839.866,1844.627,1814880.0
2021-06-26,1858.908,1860.336,1839.866,1844.627,1814880.0
2021-06-27,1858.908,1860.336,1839.866,1844.627,1814880.0
2021-06-28,1842.722,1851.767,1831.774,1836.534,2394768.0
2021-06-29,1832.726,1840.342,1817.017,1823.681,2771377.0
2021-06-30,1828.918,1833.678,1812.256,1827.013,2535226.0
2021-07-01,1838.914,1871.284,1836.534,1870.808,3190154.0
2021-07-02,1872.237,1885.565,1867.0,1885.089,2322344.0
2021-07-03,1872.237,1885.565,1867.0,1885.089,2322344.0
2021-07-04,1872.237,1885.565,1867.0,1885.089,2322344.0
2021-07-05,1887.47,1889.374,1879.853,1879.853,1057684.0
2021-07-06,1871.284,1904.131,1871.284,1904.131,2469122.0
2021-07-07,1908.891,1926.028,1903.179,1926.028,2050903.0
2021-07-08,1907.939,1916.508,1881.757,1890.802,2044469.0
2021-07-09,1904.131,1915.555,1898.894,1911.747,2651168.0
2021-07-10,1904.131,1915.555,1898.894,1911.747,2651168.0
2021-07-11,1904.131,1915.555,1898.894,1911.747,2651168.0
2021-07-12,1906.987,1939.357,1905.083,1931.741,2289024.0
2021-07-13,1936.501,1964.111,1925.076,1960.303,1745002.0
2021-07-14,1948.878,1957.446,1932.693,1951.734,1994696.0
2021-07-15,1945.07,1968.871,1935.549,1938.405,1991690.0
2021-07-16,1951.734,1962.207,1941.261,1957.446,2160942.0
2021-07-17,1951.734,1962.207,1941.261,1957.446,2160942.0
2021-07-18,1951.734,1962.207,1941.261,1957.446,2160942.0
2021-07-19,1946.974,1952.686,1916.508,1927.932,2639276.0
2021-07-20,1946.974,1949.83,1926.98,1940.309,3282374.0
2021-07-21,1951.734,1957.446,1932.693,1935.549,2014555.0
