,IAG LN Equity,IAG LN Equity,IAG LN Equity,IAG LN Equity,IAG LN Equity
2020-01-31,379.756,386.519,376.839,377.369,10894145.0
2020-02-01,379.756,386.519,376.839,377.369,10894145.0
2020-02-02,379.756,386.519,376.839,377.369,10894145.0
2020-02-03,378.961,382.806,373.524,381.215,10933740.0
2020-02-04,384.132,394.739,381.215,394.077,10711826.0
2020-02-05,393.546,420.994,392.22,409.192,17472506.0
2020-02-06,415.292,416.618,409.988,412.375,8178991.0
2020-02-07,407.734,410.518,401.502,404.286,7778329.0
2020-02-08,407.734,410.518,401.502,404.286,7778329.0
2020-02-09,407.734,410.518,401.502,404.286,7778329.0
2020-02-10,404.021,404.817,399.778,402.032,5415877.0
2020-02-11,409.988,418.872,408.53,417.148,10001072.0
2020-02-12,417.413,426.695,415.425,424.176,6695390.0
2020-02-13,420.994,420.994,414.099,416.883,7985911.0
2020-02-14,417.679,427.756,416.618,424.043,11371677.0
2020-02-15,417.679,427.756,416.618,424.043,11371677.0
2020-02-16,417.679,427.756,416.618,424.043,11371677.0
2020-02-17,422.85,427.226,421.524,424.308,4825715.0
2020-02-18,421.391,422.983,418.739,419.005,5652478.0
2020-02-19,423.38,426.695,421.126,425.634,7215977.0
2020-02-20,422.32,424.308,417.944,418.872,8829012.0
2020-02-21,414.364,418.607,410.253,413.038,11662021.0
2020-02-22,414.364,418.607,410.253,413.038,11662021.0
2020-02-23,414.364,418.607,410.253,413.038,11662021.0
2020-02-24,383.469,388.773,374.452,375.248,27026028.0
2020-02-25,377.237,388.905,364.773,366.496,16325342.0
2020-02-26,361.193,374.585,355.624,371.005,17358509.0
2020-02-27,361.988,362.121,327.314,341.701,22243584.0
2020-02-28,324.662,333.878,306.497,312.928,24153374.0
2020-02-29,324.662,333.878,306.497,312.928,24153374.0
2020-03-01,324.662,333.878,306.497,312.928,24153374.0
2020-03-02,319.889,319.889,275.469,287.138,26485517.0
2020-03-03,295.093,313.657,292.176,307.889,26722768.0
2020-03-04,309.878,310.276,294.298,296.353,20083981.0
2020-03-05,300.463,302.32,279.712,280.508,16889813.0
2020-03-06,271.093,289.193,262.673,286.143,30855284.0
2020-03-07,271.093,289.193,262.673,286.143,30855284.0
2020-03-08,271.093,289.193,262.673,286.143,30855284.0
2020-03-09,262.806,281.966,257.104,277.789,30681563.0
2020-03-10,283.359,304.773,276.265,278.32,30520494.0
2020-03-11,285.082,290.121,262.209,263.138,21951169.0
2020-03-12,244.64,247.69,221.104,221.502,31720277.0
2020-03-13,251.933,253.856,213.745,232.243,21511222.0
2020-03-14,251.933,253.856,213.745,232.243,21511222.0
2020-03-15,251.933,253.856,213.745,232.243,21511222.0
2020-03-16,198.895,205.524,162.431,169.524,35925538.0
2020-03-17,181.591,181.591,149.967,158.585,24566240.0
2020-03-18,156.729,156.729,142.143,142.143,24165929.0
2020-03-19,147.845,150.497,127.823,129.281,23331852.0
2020-03-20,136.641,148.906,133.458,143.403,31586678.0
2020-03-21,136.641,148.906,133.458,143.403,31586678.0
2020-03-22,136.641,148.906,133.458,143.403,31586678.0
2020-03-23,136.309,138.828,130.773,133.989,18398649.0
2020-03-24,145.193,145.193,135.646,142.873,26971310.0
2020-03-25,153.746,164.221,146.917,152.552,39587913.0
2020-03-26,150.895,159.116,148.442,153.48,37725873.0
2020-03-27,153.149,153.746,138.563,140.353,26677659.0
2020-03-28,153.149,153.746,138.563,140.353,26677659.0
2020-03-29,153.149,153.746,138.563,140.353,26677659.0
2020-03-30,140.95,143.204,128.022,134.121,19898486.0
2020-03-31,140.353,146.519,136.574,142.607,25874359.0
2020-04-01,139.226,141.348,133.326,134.188,17004269.0
2020-04-02,138.497,139.69,132.0,132.596,19533972.0
2020-04-03,135.315,137.768,130.839,131.27,24358568.0
2020-04-04,135.315,137.768,130.839,131.27,24358568.0
2020-04-05,135.315,137.768,130.839,131.27,24358568.0
2020-04-06,139.16,150.828,136.177,150.099,47127192.0
2020-04-07,156.464,174.961,156.464,160.906,34598221.0
2020-04-08,160.044,168.199,155.071,165.613,20572492.0
2020-04-09,168.729,175.359,163.226,163.558,23324202.0
2020-04-10,168.729,175.359,163.226,163.558,23324202.0
2020-04-11,168.729,175.359,163.226,163.558,23324202.0
2020-04-12,168.729,175.359,163.226,163.558,23324202.0
2020-04-13,168.729,175.359,163.226,163.558,23324202.0
2020-04-14,171.58,174.364,157.856,157.856,28474661.0
2020-04-15,160.044,163.094,143.337,144.397,26154926.0
2020-04-16,149.569,154.143,143.005,145.392,17940015.0
2020-04-17,153.414,159.513,151.094,154.74,17661626.0
2020-04-18,153.414,159.513,151.094,154.74,17661626.0
2020-04-19,153.414,159.513,151.094,154.74,17661626.0
2020-04-20,158.453,158.453,146.519,149.635,19575061.0
2020-04-21,147.248,154.143,139.69,151.757,17240700.0
2020-04-22,152.486,153.348,146.188,148.972,18020409.0
2020-04-23,151.226,152.154,148.375,149.105,14425645.0
2020-04-24,145.458,146.585,142.409,144.331,22287869.0
2020-04-25,145.458,146.585,142.409,144.331,22287869.0
2020-04-26,145.458,146.585,142.409,144.331,22287869.0
2020-04-27,149.834,152.486,144.132,145.922,18189749.0
2020-04-28,146.784,148.839,143.072,144.464,23463939.0
2020-04-29,142.607,152.95,132.795,152.685,52352607.0
2020-04-30,154.607,160.773,144.132,147.116,37652968.0
2020-05-01,145.591,145.591,139.757,142.541,13251134.0
2020-05-02,145.591,145.591,139.757,142.541,13251134.0
2020-05-03,145.591,145.591,139.757,142.541,13251134.0
2020-05-04,141.149,141.812,134.386,135.182,33901092.0
2020-05-05,137.768,139.757,128.652,129.911,29850785.0
2020-05-06,131.37,135.845,127.293,130.375,23361468.0
2020-05-07,130.607,135.248,123.447,126.265,40415781.0
2020-05-08,130.607,135.248,123.447,126.265,40415781.0
2020-05-09,130.607,135.248,123.447,126.265,40415781.0
2020-05-10,130.607,135.248,123.447,126.265,40415781.0
2020-05-11,130.342,131.138,119.635,122.619,33726976.0
2020-05-12,121.889,123.149,116.917,120.331,17343785.0
2020-05-13,119.867,120.132,112.972,115.16,24557866.0
2020-05-14,112.74,113.701,105.613,111.514,27842021.0
2020-05-15,114.298,116.95,108.994,112.342,26472091.0
2020-05-16,114.298,116.95,108.994,112.342,26472091.0
2020-05-17,114.298,116.95,108.994,112.342,26472091.0
2020-05-18,116.32,124.939,116.254,124.74,25842299.0
2020-05-19,130.574,140.287,127.823,134.917,53075189.0
2020-05-20,133.79,134.519,125.967,131.834,26781085.0
2020-05-21,129.613,139.757,126.63,136.641,30843518.0
2020-05-22,134.983,136.707,125.668,126.497,38285867.0
2020-05-23,134.983,136.707,125.668,126.497,38285867.0
2020-05-24,134.983,136.707,125.668,126.497,38285867.0
2020-05-25,134.983,136.707,125.668,126.497,38285867.0
2020-05-26,149.768,156.464,144.132,155.005,58119667.0
2020-05-27,158.055,175.359,157.79,164.884,61314636.0
2020-05-28,171.447,172.641,157.193,163.359,43726288.0
2020-05-29,159.779,161.9,150.828,151.491,29459350.0
2020-05-30,159.779,161.9,150.828,151.491,29459350.0
2020-05-31,159.779,161.9,150.828,151.491,29459350.0
2020-06-01,160.243,163.425,156.862,160.442,22809576.0
2020-06-02,163.425,168.729,160.906,166.143,29382143.0
2020-06-03,170.32,185.436,168.0,185.105,46284705.0
2020-06-04,185.635,194.121,175.094,191.071,62738812.0
2020-06-05,202.21,217.458,201.944,217.127,70046709.0
2020-06-06,202.21,217.458,201.944,217.127,70046709.0
2020-06-07,202.21,217.458,201.944,217.127,70046709.0
2020-06-08,217.127,238.674,206.453,219.845,65629097.0
2020-06-09,224.751,231.513,191.27,206.32,54845750.0
2020-06-10,207.58,211.359,187.889,191.138,60070531.0
2020-06-11,176.618,181.79,171.315,174.298,49849489.0
2020-06-12,170.453,190.475,165.083,182.652,51799320.0
2020-06-13,170.453,190.475,165.083,182.652,51799320.0
2020-06-14,170.453,190.475,165.083,182.652,51799320.0
2020-06-15,175.69,178.607,172.442,175.491,36829633.0
2020-06-16,192.265,200.088,182.254,185.768,41280824.0
2020-06-17,185.834,192.331,176.618,179.337,36912440.0
2020-06-18,176.552,182.386,174.298,178.342,24174418.0
2020-06-19,180.596,184.176,176.486,180.0,30805339.0
2020-06-20,180.596,184.176,176.486,180.0,30805339.0
2020-06-21,180.596,184.176,176.486,180.0,30805339.0
2020-06-22,179.071,180.0,169.392,171.712,31158792.0
2020-06-23,173.038,176.287,167.005,167.005,29116241.0
2020-06-24,167.668,169.127,152.685,152.751,43942697.0
2020-06-25,150.232,155.536,144.53,150.563,38942092.0
2020-06-26,155.138,157.79,147.049,147.049,29942246.0
2020-06-27,155.138,157.79,147.049,147.049,29942246.0
2020-06-28,155.138,157.79,147.049,147.049,29942246.0
2020-06-29,147.381,154.276,146.32,152.884,27032155.0
2020-06-30,155.071,156.663,145.723,147.315,21125866.0
2020-07-01,146.851,148.442,139.889,145.326,32638076.0
2020-07-02,149.105,156.464,147.978,153.613,26533248.0
2020-07-03,155.138,157.723,149.37,150.298,18641280.0
2020-07-04,155.138,157.723,149.37,150.298,18641280.0
2020-07-05,155.138,157.723,149.37,150.298,18641280.0
2020-07-06,153.48,157.525,150.099,151.16,28189314.0
2020-07-07,150.497,151.624,145.79,146.254,16598356.0
2020-07-08,143.403,144.53,140.42,140.618,23035592.0
2020-07-09,142.276,143.536,136.839,137.569,19689574.0
2020-07-10,136.177,141.878,133.326,140.353,18811597.0
2020-07-11,136.177,141.878,133.326,140.353,18811597.0
2020-07-12,136.177,141.878,133.326,140.353,18811597.0
2020-07-13,144.132,145.525,140.221,141.613,15623871.0
2020-07-14,139.293,139.889,133.79,137.304,19004214.0
2020-07-15,141.215,153.547,140.088,152.022,27275906.0
2020-07-16,150.762,154.475,147.978,148.574,16850637.0
2020-07-17,147.712,148.11,142.342,145.127,13314521.0
2020-07-18,147.712,148.11,142.342,145.127,13314521.0
2020-07-19,147.712,148.11,142.342,145.127,13314521.0
2020-07-20,143.867,143.867,139.425,139.889,18269758.0
2020-07-21,142.276,149.038,141.48,144.0,21151804.0
2020-07-22,143.867,146.453,139.359,142.409,10705441.0
2020-07-23,142.475,143.204,137.502,138.298,16394374.0
2020-07-24,137.37,138.165,129.547,131.668,42052086.0
2020-07-25,137.37,138.165,129.547,131.668,42052086.0
2020-07-26,137.37,138.165,129.547,131.668,42052086.0
2020-07-27,127.293,127.293,118.243,123.944,38381725.0
2020-07-28,124.475,125.967,120.099,125.9,13836457.0
2020-07-29,127.293,128.519,121.657,122.386,13000618.0
2020-07-30,121.989,122.751,117.712,120.033,17664590.0
2020-07-31,119.469,120.0,108.265,109.226,38623653.0
2020-08-01,119.469,120.0,108.265,109.226,38623653.0
2020-08-02,119.469,120.0,108.265,109.226,38623653.0
2020-08-03,110.851,110.851,102.829,108.63,31741246.0
2020-08-04,109.392,116.353,108.066,116.287,23606167.0
2020-08-05,122.884,128.619,121.293,128.486,31998403.0
2020-08-06,128.221,130.21,118.674,123.381,33889344.0
2020-08-07,123.381,123.845,116.453,123.083,16936624.0
2020-08-08,123.381,123.845,116.453,123.083,16936624.0
2020-08-09,123.381,123.845,116.453,123.083,16936624.0
2020-08-10,124.906,134.254,123.646,133.723,25365002.0
2020-08-11,136.177,145.591,136.177,144.994,33106737.0
2020-08-12,143.005,146.055,130.21,141.414,28163398.0
2020-08-13,139.491,144.397,135.447,135.514,19453527.0
2020-08-14,131.469,132.099,126.033,128.983,23395269.0
2020-08-15,131.469,132.099,126.033,128.983,23395269.0
2020-08-16,131.469,132.099,126.033,128.983,23395269.0
2020-08-17,127.491,128.619,121.922,122.154,19475239.0
2020-08-18,120.331,128.619,118.475,123.845,16285867.0
2020-08-19,127.16,133.259,125.304,133.259,19010379.0
2020-08-20,129.281,129.348,125.304,126.298,12590772.0
2020-08-21,128.188,129.447,124.74,128.088,15677364.0
2020-08-22,128.188,129.447,124.74,128.088,15677364.0
2020-08-23,128.188,129.447,124.74,128.088,15677364.0
2020-08-24,129.016,130.873,125.105,130.806,12560421.0
2020-08-25,133.458,138.828,133.127,134.055,20924214.0
2020-08-26,133.525,137.105,131.602,136.574,12782409.0
2020-08-27,137.038,143.337,133.922,143.204,23650968.0
2020-08-28,143.204,145.06,140.221,143.403,15595954.0
2020-08-29,143.204,145.06,140.221,143.403,15595954.0
2020-08-30,143.204,145.06,140.221,143.403,15595954.0
2020-08-31,143.204,145.06,140.221,143.403,15595954.0
2020-09-01,138.298,138.298,129.514,134.254,21194351.0
2020-09-02,134.254,136.442,131.27,134.519,15972974.0
2020-09-03,135.315,147.779,135.315,143.072,36623329.0
2020-09-04,141.746,150.099,140.353,145.458,30636174.0
2020-09-05,141.746,150.099,140.353,145.458,30636174.0
2020-09-06,141.746,150.099,140.353,145.458,30636174.0
2020-09-07,146.718,148.176,137.569,138.696,17285619.0
2020-09-08,136.839,139.558,132.596,137.768,16369079.0
2020-09-09,136.309,136.574,130.873,132.862,15991493.0
2020-09-10,132.398,137.701,126.431,132.862,23421303.0
2020-09-11,131.37,131.701,126.862,128.751,26746167.0
2020-09-12,131.37,131.701,126.862,128.751,26746167.0
2020-09-13,131.37,131.701,126.862,128.751,26746167.0
2020-09-14,131.6,146.8,125.95,134.35,76744965.0
2020-09-15,135.7,137.8,130.75,133.4,29141122.0
2020-09-16,133.0,133.6,127.5,132.2,24480816.0
2020-09-17,130.65,131.9,128.4,129.45,22421323.0
2020-09-18,128.45,128.9,110.55,110.55,65118809.0
2020-09-19,128.45,128.9,110.55,110.55,65118809.0
2020-09-20,128.45,128.9,110.55,110.55,65118809.0
2020-09-21,108.6,109.05,94.0,97.2,86509162.0
2020-09-22,97.0,102.0,92.44,102.0,52248786.0
2020-09-23,103.85,110.7,99.52,100.6,50587676.0
2020-09-24,98.18,99.62,93.18,95.24,44870920.0
2020-09-25,95.2,96.94,89.52,94.64,56516610.0
2020-09-26,95.2,96.94,89.52,94.64,56516610.0
2020-09-27,95.2,96.94,89.52,94.64,56516610.0
2020-09-28,97.0,97.26,92.5,94.4,29401007.0
2020-09-29,95.1,96.76,89.76,91.0,22677710.0
2020-09-30,90.5,95.7,90.0,95.02,21553195.0
2020-10-01,95.4,96.18,90.0,93.82,26007165.0
2020-10-02,94.0,95.88,90.72,91.48,32520427.0
2020-10-03,94.0,95.88,90.72,91.48,32520427.0
2020-10-04,94.0,95.88,90.72,91.48,32520427.0
2020-10-05,94.0,94.48,90.58,91.54,48548153.0
2020-10-06,92.32,99.0,91.8,98.0,65768587.0
2020-10-07,96.32,100.45,94.38,97.5,44572050.0
2020-10-08,98.66,109.15,97.8,107.5,58431324.0
2020-10-09,108.3,110.35,102.35,103.5,46133399.0
2020-10-10,108.3,110.35,102.35,103.5,46133399.0
2020-10-11,108.3,110.35,102.35,103.5,46133399.0
2020-10-12,104.0,106.15,101.2,101.75,32510238.0
2020-10-13,101.25,101.6,97.16,97.62,34193609.0
2020-10-14,97.28,99.32,93.2,98.26,33601806.0
2020-10-15,95.78,97.38,91.96,95.76,32983793.0
2020-10-16,96.3,97.72,92.62,95.78,35591669.0
2020-10-17,96.3,97.72,92.62,95.78,35591669.0
2020-10-18,96.3,97.72,92.62,95.78,35591669.0
2020-10-19,95.7,100.3,94.44,100.0,31474302.0
2020-10-20,99.34,107.8,99.2,106.85,54153035.0
2020-10-21,108.4,109.4,100.2,100.45,47183549.0
2020-10-22,96.2,105.45,94.74,104.85,41550396.0
2020-10-23,104.85,109.0,103.4,109.0,49227200.0
2020-10-24,104.85,109.0,103.4,109.0,49227200.0
2020-10-25,104.85,109.0,103.4,109.0,49227200.0
2020-10-26,104.65,109.1,100.7,100.7,72983149.0
2020-10-27,100.95,102.85,96.04,96.36,38718299.0
2020-10-28,94.8,95.3,90.72,93.7,46205780.0
2020-10-29,93.9,96.28,90.28,91.08,40270234.0
2020-10-30,90.14,96.44,88.74,96.44,53291622.0
2020-10-31,90.14,96.44,88.74,96.44,53291622.0
2020-11-01,90.14,96.44,88.74,96.44,53291622.0
2020-11-02,92.92,96.9,89.26,96.42,41541385.0
2020-11-03,96.24,100.15,95.92,99.86,33532454.0
2020-11-04,98.6,103.05,96.52,102.75,33675212.0
2020-11-05,102.75,105.6,99.96,103.95,34002466.0
2020-11-06,102.25,105.6,101.75,103.6,22836426.0
2020-11-07,102.25,105.6,101.75,103.6,22836426.0
2020-11-08,102.25,105.6,101.75,103.6,22836426.0
2020-11-09,105.3,148.65,104.55,130.0,166489459.0
2020-11-10,132.0,144.15,132.0,137.65,113286208.0
2020-11-11,148.0,149.65,138.65,148.7,74481720.0
2020-11-12,147.1,148.5,141.65,144.75,44947018.0
2020-11-13,142.05,146.75,140.55,144.6,37960549.0
2020-11-14,142.05,146.75,140.55,144.6,37960549.0
2020-11-15,142.05,146.75,140.55,144.6,37960549.0
2020-11-16,150.45,166.65,150.0,158.75,83480667.0
2020-11-17,159.3,164.0,149.9,153.45,52110991.0
2020-11-18,153.4,158.8,150.05,158.8,44615462.0
2020-11-19,156.5,157.8,153.85,155.3,37030517.0
2020-11-20,155.95,158.75,154.5,157.85,34378559.0
2020-11-21,155.95,158.75,154.5,157.85,34378559.0
2020-11-22,155.95,158.75,154.5,157.85,34378559.0
2020-11-23,163.0,167.0,160.9,166.5,49942889.0
2020-11-24,172.4,177.55,166.6,170.5,74640311.0
2020-11-25,173.4,175.15,166.4,170.75,51308774.0
2020-11-26,170.2,171.05,164.0,164.65,33048828.0
2020-11-27,163.75,163.75,158.85,160.85,37840113.0
2020-11-28,163.75,163.75,158.85,160.85,37840113.0
2020-11-29,163.75,163.75,158.85,160.85,37840113.0
2020-11-30,161.1,162.35,154.2,154.2,33911508.0
2020-12-01,156.65,164.65,156.45,162.75,26998758.0
2020-12-02,166.7,168.95,160.2,165.3,39798719.0
2020-12-03,165.8,171.8,163.35,170.0,38043991.0
2020-12-04,171.35,178.75,168.55,169.55,52819961.0
2020-12-05,171.35,178.75,168.55,169.55,52819961.0
2020-12-06,171.35,178.75,168.55,169.55,52819961.0
2020-12-07,171.9,172.6,167.25,167.25,28972208.0
2020-12-08,168.3,168.3,161.2,161.2,31784344.0
2020-12-09,163.9,171.5,163.4,164.2,29477714.0
2020-12-10,165.0,166.5,158.45,162.3,29431052.0
2020-12-11,163.25,163.65,154.7,156.25,36663184.0
2020-12-12,163.25,163.65,154.7,156.25,36663184.0
2020-12-13,163.25,163.65,154.7,156.25,36663184.0
2020-12-14,160.8,163.05,156.35,156.95,21856423.0
2020-12-15,155.4,158.05,153.6,157.65,19411167.0
2020-12-16,160.25,164.2,159.65,161.0,22539246.0
2020-12-17,163.0,164.65,158.55,159.7,17849512.0
2020-12-18,160.0,160.0,155.9,156.35,19358955.0
2020-12-19,160.0,160.0,155.9,156.35,19358955.0
2020-12-20,160.0,160.0,155.9,156.35,19358955.0
2020-12-21,138.0,145.0,124.95,143.9,82091116.0
2020-12-22,144.55,152.3,143.7,152.25,30280159.0
2020-12-23,154.0,161.8,152.25,161.8,35781311.0
2020-12-24,163.1,168.5,162.55,163.4,19732751.0
2020-12-25,163.1,168.5,162.55,163.4,19732751.0
2020-12-26,163.1,168.5,162.55,163.4,19732751.0
2020-12-27,163.1,168.5,162.55,163.4,19732751.0
2020-12-28,163.1,168.5,162.55,163.4,19732751.0
2020-12-29,170.35,170.8,165.4,165.4,35764420.0
2020-12-30,165.9,169.3,164.75,167.35,22377462.0
2020-12-31,165.0,165.35,159.8,159.8,15387466.0
2021-01-01,165.0,165.35,159.8,159.8,15387466.0
2021-01-02,165.0,165.35,159.8,159.8,15387466.0
2021-01-03,165.0,165.35,159.8,159.8,15387466.0
2021-01-04,165.95,165.95,149.55,149.85,58180328.0
2021-01-05,147.0,153.1,144.25,149.45,37753214.0
2021-01-06,151.4,159.6,148.7,158.1,52474801.0
2021-01-07,159.55,159.95,151.75,157.35,32406330.0
2021-01-08,159.15,161.85,155.75,156.75,31561617.0
2021-01-09,159.15,161.85,155.75,156.75,31561617.0
2021-01-10,159.15,161.85,155.75,156.75,31561617.0
2021-01-11,155.9,156.25,152.25,152.85,21278279.0
2021-01-12,154.4,158.15,153.75,157.9,18911064.0
2021-01-13,157.8,157.8,151.15,152.5,29771549.0
2021-01-14,153.1,162.95,152.3,162.2,70125229.0
2021-01-15,161.25,166.3,160.3,162.25,38472887.0
2021-01-16,161.25,166.3,160.3,162.25,38472887.0
2021-01-17,161.25,166.3,160.3,162.25,38472887.0
2021-01-18,159.75,161.25,156.55,160.9,20028716.0
2021-01-19,162.5,165.45,158.65,159.65,23731026.0
2021-01-20,163.55,163.6,158.25,161.85,17048921.0
2021-01-21,162.6,163.8,155.25,156.95,26939215.0
2021-01-22,154.0,155.0,148.9,151.6,40813135.0
2021-01-23,154.0,155.0,148.9,151.6,40813135.0
2021-01-24,154.0,155.0,148.9,151.6,40813135.0
2021-01-25,149.0,149.3,138.3,140.0,67254229.0
2021-01-26,140.1,143.85,133.8,139.95,51266975.0
2021-01-27,140.1,143.7,136.2,139.0,41526728.0
2021-01-28,138.0,151.75,136.3,145.6,47174516.0
2021-01-29,142.85,148.4,140.1,143.0,34207200.0
2021-01-30,142.85,148.4,140.1,143.0,34207200.0
2021-01-31,142.85,148.4,140.1,143.0,34207200.0
2021-02-01,144.9,146.45,141.3,142.7,19005674.0
2021-02-02,144.35,150.0,143.7,149.95,27215442.0
2021-02-03,151.6,153.4,146.85,148.8,16509426.0
2021-02-04,150.0,154.6,149.35,153.7,22218347.0
2021-02-05,153.95,159.05,152.85,157.65,32537024.0
2021-02-06,153.95,159.05,152.85,157.65,32537024.0
2021-02-07,153.95,159.05,152.85,157.65,32537024.0
2021-02-08,160.0,160.8,155.8,159.2,22853114.0
2021-02-09,159.35,160.1,153.9,153.9,20684350.0
2021-02-10,154.6,156.25,148.7,149.9,57286215.0
2021-02-11,149.45,151.2,145.2,148.9,27425108.0
2021-02-12,147.0,150.05,143.45,149.45,24171564.0
2021-02-13,147.0,150.05,143.45,149.45,24171564.0
2021-02-14,147.0,150.05,143.45,149.45,24171564.0
2021-02-15,152.05,160.15,151.65,159.55,32812676.0
2021-02-16,160.85,164.1,159.4,162.0,37122407.0
2021-02-17,162.5,163.1,156.1,159.15,27543856.0
2021-02-18,159.3,161.05,155.25,157.7,26576663.0
2021-02-19,159.0,165.9,157.65,165.75,35492801.0
2021-02-20,159.0,165.9,157.65,165.75,35492801.0
2021-02-21,159.0,165.9,157.65,165.75,35492801.0
2021-02-22,165.85,179.25,163.75,178.1,76528777.0
2021-02-23,183.0,194.4,178.0,181.6,78660691.0
2021-02-24,183.25,190.05,181.6,188.9,49427054.0
2021-02-25,192.0,193.45,182.55,186.25,47518683.0
2021-02-26,183.1,199.5,181.15,191.95,56406549.0
2021-02-27,183.1,199.5,181.15,191.95,56406549.0
2021-02-28,183.1,199.5,181.15,191.95,56406549.0
2021-03-01,199.75,206.6,197.35,205.3,44832134.0
2021-03-02,205.0,207.3,200.3,202.7,34399978.0
2021-03-03,206.0,216.7,204.7,216.5,44425934.0
2021-03-04,215.0,221.0,210.9,216.2,47248032.0
2021-03-05,212.0,215.1,203.9,203.9,42163278.0
2021-03-06,212.0,215.1,203.9,203.9,42163278.0
2021-03-07,212.0,215.1,203.9,203.9,42163278.0
2021-03-08,207.5,212.2,204.8,210.0,31089820.0
2021-03-09,211.1,216.1,206.7,209.6,31561451.0
2021-03-10,210.7,211.8,205.4,205.4,16848743.0
2021-03-11,207.2,211.9,206.4,211.9,20932865.0
2021-03-12,211.0,212.4,206.9,212.4,23019193.0
2021-03-13,211.0,212.4,206.9,212.4,23019193.0
2021-03-14,211.0,212.4,206.9,212.4,23019193.0
2021-03-15,214.4,220.7,213.0,217.6,34812745.0
2021-03-16,221.3,222.0,213.4,215.6,30580502.0
2021-03-17,218.1,218.6,212.8,216.2,20426826.0
2021-03-18,219.9,219.9,211.6,215.8,27374208.0
2021-03-19,211.0,213.7,205.9,206.7,39341250.0
2021-03-20,211.0,213.7,205.9,206.7,39341250.0
2021-03-21,211.0,213.7,205.9,206.7,39341250.0
2021-03-22,190.0,200.5,174.1,195.95,62193126.0
2021-03-23,192.0,192.65,185.0,187.35,52792235.0
2021-03-24,185.9,196.4,181.4,194.8,37165440.0
2021-03-25,195.9,198.2,188.15,193.55,25111434.0
2021-03-26,197.65,199.05,192.3,196.35,22638858.0
2021-03-27,197.65,199.05,192.3,196.35,22638858.0
2021-03-28,197.65,199.05,192.3,196.35,22638858.0
2021-03-29,195.7,196.35,191.9,192.2,16893753.0
2021-03-30,193.95,202.5,193.95,202.0,27025171.0
2021-03-31,200.7,204.2,198.15,198.3,21337517.0
2021-04-01,199.62,209.75,198.94,209.55,39252530.0
2021-04-02,199.62,209.75,198.94,209.55,39252530.0
2021-04-03,199.62,209.75,198.94,209.55,39252530.0
2021-04-04,199.62,209.75,198.94,209.55,39252530.0
2021-04-05,199.62,209.75,198.94,209.55,39252530.0
2021-04-06,212.95,216.35,210.8,214.7,31539797.0
2021-04-07,216.0,218.9,215.2,217.85,21847943.0
2021-04-08,218.5,219.0,210.75,214.55,19798118.0
2021-04-09,216.6,217.6,210.15,210.15,21393015.0
2021-04-10,216.6,217.6,210.15,210.15,21393015.0
2021-04-11,216.6,217.6,210.15,210.15,21393015.0
2021-04-12,210.0,214.45,205.75,206.35,21119230.0
2021-04-13,205.9,209.4,201.6,203.4,21612726.0
2021-04-14,202.25,210.8,201.35,208.75,25019307.0
2021-04-15,210.8,213.55,204.45,206.95,20497495.0
2021-04-16,209.0,213.15,207.15,208.25,20445268.0
2021-04-17,209.0,213.15,207.15,208.25,20445268.0
2021-04-18,209.0,213.15,207.15,208.25,20445268.0
2021-04-19,209.05,212.65,205.75,210.15,22068919.0
2021-04-20,209.8,210.15,193.1,193.1,52655357.0
2021-04-21,197.86,201.4,189.84,193.94,33294432.0
2021-04-22,197.26,200.5,194.78,200.5,29102424.0
2021-04-23,198.84,199.5,193.24,196.74,25105888.0
2021-04-24,198.84,199.5,193.24,196.74,25105888.0
2021-04-25,198.84,199.5,193.24,196.74,25105888.0
2021-04-26,199.0,207.2,198.42,205.0,27950359.0
2021-04-27,205.0,206.1,201.65,203.25,18654451.0
2021-04-28,205.15,206.8,202.35,202.75,16024464.0
2021-04-29,203.5,205.5,198.24,201.45,17809665.0
2021-04-30,198.0,205.15,198.0,202.8,19070658.0
2021-05-01,198.0,205.15,198.0,202.8,19070658.0
2021-05-02,198.0,205.15,198.0,202.8,19070658.0
2021-05-03,198.0,205.15,198.0,202.8,19070658.0
2021-05-04,207.2,211.0,202.7,203.65,38576668.0
2021-05-05,206.0,207.3,200.45,203.3,20899701.0
2021-05-06,205.0,208.5,204.0,207.0,25996161.0
2021-05-07,207.0,213.2,203.85,213.2,34362304.0
2021-05-08,207.0,213.2,203.85,213.2,34362304.0
2021-05-09,207.0,213.2,203.85,213.2,34362304.0
2021-05-10,212.8,214.3,207.65,209.85,31007566.0
2021-05-11,202.0,205.4,193.56,194.32,78183605.0
2021-05-12,194.0,197.4,190.4,193.64,30471056.0
2021-05-13,191.0,195.58,185.58,191.9,27015807.0
2021-05-14,195.28,197.38,193.06,196.9,20789507.0
2021-05-15,195.28,197.38,193.06,196.9,20789507.0
2021-05-16,195.28,197.38,193.06,196.9,20789507.0
2021-05-17,199.5,199.5,189.68,189.68,25476160.0
2021-05-18,194.42,198.5,193.0,196.56,20499493.0
2021-05-19,194.0,195.98,190.62,194.54,25989636.0
2021-05-20,197.0,197.2,190.42,191.8,18922436.0
2021-05-21,192.74,196.28,190.72,195.12,18972323.0
2021-05-22,192.74,196.28,190.72,195.12,18972323.0
2021-05-23,192.74,196.28,190.72,195.12,18972323.0
2021-05-24,196.06,197.92,195.54,197.02,11819092.0
2021-05-25,198.16,204.35,197.0,202.0,25543237.0
